text,label
"Pendant le cours de cette scène les Acteurs et Actrices arrivent l'un après l'autre, et se font mutuellement signe de ne point interrompre la conversation de la Concierge.",4
"AIR : Dans mon verre, de Darcier.",8
Elle prend le coin du sépulcre.,10
Il lui crie à l'oreille.,3
Judith obéit à contre-coeur et se rapproche de sa mère.,7
Elle s'appuie sur Eudoxe.,6
Air : Est-il de plus douces odeurs.,8
Il appelle comme un forcené :,3
Thibaut serre le petit doigt de Dorante.,6
On entend une musique champêtre dans le lointain.,8
Elle verse des larmes.,3
Air : Des Trembleurs.,8
Fin de l'air : Compère et commère,8
À Ramire et à Atide.,12
Soulevant la tapisserie.,0
Elle prend la lettre.,10
Il aperçoit Madame Gercour;,0
À Fierenfat.,12
Elle saisit le procès-verbal.,10
Les autres en font autant.,0
Air : Savez-vous l'astrologie ?,8
À Zénobie.,12
"Le théâtre représente un désert, et une caverne dans l'enfoncement.",11
Gylas paraît au bout du Théâtre.,4
"Le Commandeur, l'Abbé, l'embrassent ; Victoire lui baise les mains.",6
"Air 35 : Tes beaux yeux, ma Nicole.",8
Entre Albert.,4
I. COUPLET.,8
"Air : Sur vos pas, vos appas.",8
Entre Pippo.,4
Ils vont pour sortir.,5
Il se met à rire aux éclats.,3
Il fait l'homme en colére.,3
AIR : La faridondaine.,8
En montrant sa tête.,0
Fausse sortie.,7
À Fatime.,12
À Lyzidan.,12
Le Théâtre représente un endroit du Palais de Circé.,11
"Ici, Don Bertran paraît qui les écoute.",4
Au palais Strozzi,11
À Cassie.,12
Coup d'oeil circulaire.,0
Il reconduit le Comte.,6
"AIR. Ces filles sont si sottes, etc.",8
Il lui donne un livre.,10
"Les zephyrs paraissent dans une gloire élevée et brillante. Les peuples différents qui sont venus à la fête de Cybèle entrent dans le temple, et tous ensemble s'efforcent d'honorer Atys, qui vient revêtu des habits de grand sacrificateur. Cinq zephyrs dansants dans la gloire. Huit zephyrs jouants du haut-bois et des cromornes, dans la gloire. Cinq zephyrs jouants du haut-bois. Trois cromornes jouants dans la gloire. Troupe de peuples différents chantants qui accompagnent Atys. Six indiens et six Égyptiens dansants. Six indiens. Six Égyptiens.",9
Dubois l'habille de nuit.,10
Menuet d'Hésione.,8
Dona Elvire continue.,3
Ils comparent leurs montres.,0
Air 130 : Je passais tranquillement.,8
AIR : un boulanger de Gonesse,8
Air : Valet chez une fermière.,8
À Dorotée.,12
Elle regarde Madeleine par la porte entrouverte.,0
"Le Théâtre représente les Cieux, où les Dieux sont en festin.",11
En montrant sa main à Aristide.,0
Il lui fait voir Adraste.,0
AIR : Lampons.,8
D'un ton familier.,3
Julie va s'asseoir dans un fauteuil à gauche.,0
Vers Arlequin.,12
Le théâtre représente un appartement décoré de nattes de différentes couleurs dans le goût sauvage.,11
On ouvre ici le fonds du Théâtre.,11
À Valentin.,12
Madame Abraham et Benjamine rentrent dans leur appartement.,5
Air du Confiteor.,8
"Le Théâtre représente un salon et un cabinet sur le devant de la scène, dispose de façon à laisser voir au public ce qui s'y passe.",11
Il regarde sa Statue.,0
Montrant le parterre.,0
Ariste sort.,5
Il lui donne les clefs de la chambre de Phylazie.,10
Apercevant le tableau des proscrits.,0
À Céthégus.,12
À Totinet.,12
AIR : Quand on est mort c'est pour longtemps.,8
Elle s'endort sur un fauteuil.,0
ENTRÉE DES FANTÔMES.,4
"La scène se passe dans l'école que dirige maître Georges Pinel. Un alphabet, une carte, un tableau noir, sont pendus à la muraille. Bancs et tables. Chaise.",11
À Orphise.,12
À Pierre Zaccone.,12
Lucile sort.,5
"Il prend le poison du pommeau de son épée, et le détrempe dans une coupe.",10
Basile sort.,5
L'embrasant.,6
S'adressant aux conseillers.,12
Il lui présente une lettre.,0
Monsieur Dubois se lève.,0
Elle essuie une larme.,3
Marinette les lui donne.,10
Il approche un peu son siège.,7
À Fanchon.,12
À Doligni père.,12
Il prend un morceau d'un des plats qu'on apporte et le met dans sa bouche.,0
Au Tabellion.,12
"Le théâtre représente un Palais magnifique, où conduisent de longues allées d'arbres et de jardins.",11
Ariste se lève et va le prendre au collet.,0
La Marguerite entre.,4
On entend le cliquetis du fer.,9
Mogale se retire.,5
Embrassant sa fille.,6
À son mari.,12
À Altemar.,12
"Elles s'avancent vers ta porte de droite, mais au même instant où elles vont en franchir le seuil, la porte s'ouvre et Peki parait, dans son costume d'entrée.",7
"Autour du buste de Pierre Corneille, sont groupés les acteurs qui viennent de jouer le Cid ; une jeune femme, vêtue à la mode du dernier printemps, entre en scène et s'avance vers les comédiens.",11
PREMIER AIR.,8
Il renverse la tasse.,10
À Crisimant.,12
il s'en vont tout deux.,5
À Madame Villedieu.,12
"Au lever de rideau, la marquise est assise ; à côté d'elle, Berthe, tenant dans ses mains une petite bourse qu'elle ne cesse de regarder.",0
Alors il appelle tout le monde.,3
Se retournant du côté de la mer.,0
Elle lui donne sa bourse.,10
Un pompier sort.,4
"AIR : Mon Coeur charmé de sa chaîne, etc.",8
"À peine Mademoiselle de Saint-Yves a-t-elle vu disparaitre Monsieur de Kerkabon et son amie, qu'elle s'aperçoit du danger où l'expose un tête à tête, surtout avec un amant aussi passionné que le sien. Embarrassée, émue, elle ne sait quelle conduite tenir, et croit que le plus sûr est de se retirer. L'ardent Kerkabon, assuré de l'éloignement des personnages précédents, revient en scène au moment où son amante se dispose à la quitter : étonné de ce mouvement, qu'il prend pour de l'indifférence, il s'en afflige. L'aimable de Saint-Yves croit devoir le rassurer sur une crainte injuste, et qui l'offense elle-même. Il lui baise vivement la main pour la remercier. Elle frissonne, et le prie de ne point abuser de la confiance qu'elle lui témoigne en restant seule avec lui.",9
Puis regardant le portrait.,0
Allant écrire.,0
Aux spectateurs.,12
Après voir lu.,0
Air 36 : Malheureuse journée !,8
Juliette reparaît encore.,4
"Elle sort, appuyée sur Madame Hébert.",5
LES BÉATITUDES DES AMANTS.,8
"Il lit la lettre d'une manière lente, bien artliculée et réfléchie.",0
Aux gens de sa suite.,12
Il se fait un mouvement ; pour conduire les Illinois au supplice.,6
Remontant vers le fond en passant devant la table de droite.,11
"Un Rideau s'ouvre au fond du Théâtre, et laisse voir un Salon rempli de musiciens, auxquels un Maître de musique bat la mesure : Il paraît en même temps un Professeur de Folie, suivi de plusieurs écoliers.",11
Aux Hurons.,12
Alphée et Arethuse sortent des enfers.,4
(2) Au besoin : un canapé.,11
Hurlant.,3
Barberin sonne.,0
Elle sort de la fenêtre.,5
Il se tue d'un poignard.,1
ODE.,8
Le Démon donne à Aristandre la robe qu'il a apportée.,10
AIR. Dans nos hameaux la paix et l'innocence.,8
"Le théâtre représente la capitale du Barostan, avec son Port de Mer.",11
Il consulte le maire.,0
"Ils suivent le Gouverneur ; leur air, leurs gestes, et les mines que leur fait Crispin expriment l'inquiétude et l'embarras ou ils sont tous les quatre.",7
"Les violons jouent un air pour animer les deux Bergers au combat, tandis que Flore comme juge va se placer au pied d'un bel arbre, avec deux Zéphirs, et que le reste comme spectateurs va occuper les deux côtés de la scène.",8
Elle veut s'en aller.,7
La Gloire répète ce dernier vers avec la Sagesse.,3
AIR nouveau.,8
Marie sort.,5
Air. Les filles de Montpellier.,8
La scène change encore.,11
Le théâtre représente l'appartement de Monsieur Sotinet.,11
Tous trois se déchargeant.,10
"AIR. De Joconde, etc.",8
Maître Bernard et Minuccio paraissent sur le seuil de la maison.,4
"Il aperçoit Philippe, qui est resté.",0
Les pleurs redoublent.,3
Montrant Androclide.,0
Blanche sort.,5
Air : Vaudeville de l'lsle des Femmes.,8
Le théâtre représente un bocage.,11
On entend derrière le Théâtre un bruit de tambour.,9
Elle s'écarte.,7
Les enfants font du bruit avec leur tambour.,9
Grave et dune voix sourde.,3
"Il s'en va très vite. Julien, après avoir pris l'écu et remercié de la tête, sort aussi sans rien dire.",5
Il ramasse son pardessus.,10
Elle le prend par la main.,6
Ici l'Exempt dispose ses Gardes à l'entour du logis.,0
Il la veut frapper d'un poignard.,1
"Pendant que Nérine dit ces mots, Philinte tire de sa poche le papier que Dumont lui a apporté, pour le mettre dans son perte-feuille : mais en se pressant trop, il le laisse tomber. Nérine le prend ; Philinte veut le lui arracher : mais elle lui échappe, et s'empare du papier.",9
Elle embrasse la Ville.,6
"On entend sonner, une fois, deux fois, trois fois, puis la sonnerie va [ca]rillonne sans s'arrêter.",0
Zulmée sort.,5
On emmène Septime et Martian.,6
Il laisse tomber un billet.,10
Il se rassied.,0
"Il tire ses lunettes, et lit.",0
Il va vers la table.,11
Regardant Julie.,0
BRANLE.,8
Elle relit.,0
Au petit des Vertus.,12
Il montre le Docteur.,0
À Thérèse.,12
"Il se met à chanter, air de Faust.",3
Léonore sort.,5
"Il prend le bras de sa tante sous le sien, bon gré, mal gré.",6
Il lui montre son poignard.,0
On ferme le Mauzolée.,10
Ils sont quelque temps sans se parler.,3
Air : Vous m'entendez bien,8
Le Comte lui donnant son épée.,10
Le Théâtre représente un salon à manger. L'action se passe sur les sept heures du soir.,11
"Les masques entrent, qui occupent toute la place.",4
CHANT.,8
Il rentre dans le pavillon.,5
Fin de l'Air : des Voyelles anciennes.,8
COMPLIMENT.,8
"Air Je ne suis né, ni Roi, ni Prince.",8
Elle tire de sa poche deux jeux de cartes complets.,10
Il montre son portefeuille.,0
"Au palais de Versailles. - Une salle d'attente servant de foyer aux acteurs. Toilettes, miroirs. Porte au fond. Une fenêtre donnant sur les jardins. Une porte de côté qui est celle du cabinet de toilette de Molière.",11
Tombant aux genoux de Mathurin.,0
Avec gravité.,3
"Il les rosse. Mais Sans-Quartier, Divertissant et Gilles ramassent des battes, se jettent sur le Maître et l'assomment de coups. Il se sauve et ils sont si animés qu'ils se frappent longtemps l'un sur l'autre en criant de toutes leurs forces, sans s'apercevoir que le Maître s'est retiré. Cette espèce de combat finit la parade.",9
Dubois se frotte les yeux.,3
Mêmes décors qu'au premier Acte.,11
"Le fiacre franchit des obstacles, disperse des piétons aux épaules rondes, et les lumières, lancées comme des boules de feu, éclatent sur ses vitres et s'éteignent.",9
À Colas.,12
Comme s'il s'adressait à quelqu'un à sa droite.,12
Air : Si vous pouviez lui faire quelque pièce.,8
Avec impatience.,3
À Don César.,12
Elle sort avec Antonio.,5
Les dix statues de bronze qui servent de supports au berceau commencent à remuer.,0
Sort Francine.,5
"Quand il est à son bureau, il dit.",11
"Il appuie une main sur l'épaule du Baron, et l'autre sur sa tête ; après un instant il continue.",6
Evangel entre.,4
À Porcius.,12
À Madame de Verneuil.,12
Elle relit la lettre qu'elle tenait en entrant.,0
Il sort avec le Marquis.,5
À Eglé.,12
Il se rapproche d'Eudoxe.,7
Air : par Mr de la Ruette. n°6,8
Il reprend sa place.,0
"Il se tourne vers un groupe qui n'a pas encore pris part à ce qui se passe sur le devant de la scène, et qui parait fort attentif dans un coin du théâtre à ce que dit un jeune étudiant.",9
"Il va pour choquer son verre contre celui d'Inès, qui laisse tomber le sien.",0
Montrant le bras en écharpe.,0
"Ils approchent, jusqu'à toucher leurs épées, que le Gouverneur sépare en se mettant entre eux deux.",1
Elle sort et le laisse.,5
À part lui.,2
Elle passe sa main sur la gorge de la marquise.,6
Après l'avoir lue,0
Elle lui ferme la porte au nez.,10
Plusieurs sauvages entrent en deux files pendant que l'orchestre joue une marche lugubre. Pierrot les suit qui conduit avec une espèce de bride le Gougou animal monstrueux fait à peu près comme un crocodile. Les sauvages se prosternent le visage contre terre et joignent les mains par dessus leurs têtes pour laisser passer le monstre entre eux.,9
Scapin sort.,5
"À Monsieur Mathieu, au commissaire et au notaire.",12
"AIR : Vous me grondez, etc.",8
Une Symphonie guerrière annonce l'arrivée de combattants,8
Casimir et les gardes emmènent Christierne.,5
Aux mondaines.,12
AIR. ( Je ne suis né ni Roi ni Prince. ),8
Il ouvre la lettre et lit.,0
Il rencontre Des Accents.,4
Air: Pour la Baronne.,8
"À Isabelle, qui le tire du côté où était Paquette.",12
Avec expansion.,3
Montrant Almanzor.,0
"Lazarile rentre, Élomire continue.",4
On voit paraître le Chevalier.,4
Elle le rappelle.,3
Il quitte son tablier et passe par-dessus son gilet de domestique un veston qui se trouve sur un fauteuil.,10
AIR : Et tant tant tant.,8
Il lui tend sa carte.,10
Ils l'entraînent.,6
À Gusmand.,12
Il feint de se moquer.,3
Ici Camille aide à armer Aristandre sur le théâtre.,10
Elle ouvre le livre.,0
À Angélique,12
Pasquin sort.,5
Lydie sort.,5
"Sur un signe de Berthe, les jeunes filles s'approchent d'Antoinette.",7
En regardant la fiole.,0
Marck et Florina sortent.,5
Il lui prend le menton.,6
À Étienne.,12
À Mariamne.,12
Elle ôte sa coiffure et lui met celle de dentelles.,10
"On joue la Marche de Coresus, sur l'air, Faites décrotter vos souliers.",8
Daraide baise Ardenie.,6
Rires du Docteur et de Dassoucy.,3
Elle lui passe une chaîne et un bracelet.,10
Amélie et Zélis reviennent en se tenant sous le bras.,6
Il les ouvre.,0
Il lit dans les tablettes.,0
Arnolphe la tire.,6
"Ils s'en vont dans leur chambre. Eugénie, en s'en allant, éteint l'électricité. Nuit sur la scène. L'instant d'après, Eugénie sort de sa chambre, va jusqu'à la fenêtre, colle son front au carreau. Elle prête l'oreille à un roulement de voiture, puis essaie de regarder par la fenêtre. Comme elle ne voit pas s'il y a une voiture contre le trottoir, elle ouvre doucement le battant.",9
Mettant l'épée à la main.,1
La Scène est dans la Prison.,11
AIR : Les coeurs donnent troc pour troc.,8
"Air 58. Hé, bon, bon , bon ! Je t'en répond.",8
En regardant le premier feuillet de l'École des femmes où Molière est dépeint.,0
Il s'est débarrassé de son attirail de chasse.,10
Le Théâtre représente un Bois fleuri s consacré à la Jeunesse.,11
Ariste le fait relever en lui donnant un soufflet.,0
Air : Je veux être son époux.,8
À l'autre postillon qui met ses bottes.,12
"Mademoiselle de L'Espinasse et le docteur gardent le silence pendant quelque temps, ensuite Mademoiselle de L'Espinasse dit à voix basse :",3
À Nigaudin.,12
Air 32 : Du haut eu bas. Rondeau.,8
Air : Ture lure.,8
Il remet sa casaque.,10
À Nicodon qui entre.,12
"Il enlève les bracelets constellés de pierres mates, il touche au cercle d'or qui retient les cheveux...",10
"Il continue, ayant lu.",3
Entrée d'Aquillons.,4
"Pendant ce choeur, le Simple, un flacon à la main, verse de la liqueur à Baron qui le remercie par signes.",10
Il se frotte les yeux.,6
"Elle arrive par la porte de droite, et va d'abord écouter au pan de la cloison.",4
Il la veut mettre entre les mains de Rodolphe.,10
Le Théâtre représente une salle basse de la maison de madame Beaupré.,11
Air : De la Croisée.,8
"Le théâtre représente une Place publique, ornée d'un arc de triomphe, de statues, et de trophées sur des piédestaux.",11
"Le théâtre change, et représente l'appartement du Prince.",11
En montrant Blanchet,0
VI,8
"Blanche s'assied, inquiète, et regarde autour d'elle. Personne. À peine assis, ils se sentent gênés. Maurice n'ose pas « toucher » déjà, en le faisant exprès. Les branches minces remuent dans l'air doux. On distingue là-bas des monuments de Paris.",9
"Le théâtre représente une salle meublée dans le costume du temps : on y voit deux portes. L'une est fermée, l'autre est entr'ouverte. Cette dernière donne dans une autre chambre qu'on entrevoit. Ce logement fait partie de la maison d'Hilaire.",11
Avec élan.,3
L'octave de bas en haut.,3
Il se découvre.,10
"La mer s'irrite, les flots s'élèvent et s'étendent sur le rivage.",11
"Elle sort, avec Finette et son autre femme.",5
Elle aborde Lucidor.,12
Elle y va.,5
Il s'en défend.,7
À Monsieur de Mont-Meny.,12
"AIR. Vous qui voyez les dames, blandé loquimini.",8
Il frappe le tombeau.,1
Lisant une note.,0
Air : Maman qu'est-ce qu'ils faisaient donc ?,8
"Thécla sort avec Tersky et tous les autres, excepté Buttler et Isolan.",5
La scène change de face.,11
Buvant.,0
"Le théâtre représente un endroit sauvage, où dans l'enfoncement d'un bois on découvre le rivage de la mer, et les voiles de plusieurs vaisseaux.",11
Aux assistants.,12
Il arrache une épée au premier qui se présente.,10
Il avale le poison.,1
AIR du Baiser au porteur.,8
Bélisaire et Eudoxe se relèvent.,0
Ils changent de billet.,10
À part impatiemment.,2
Floridore prend le papier.,10
Lui montrant la promesse.,0
On entend sonner une cloche.,0
Il montre le pistolet.,1
Elle les tire l'un et l'autre.,6
Elles abaissent toutes deux leurs coiffes.,10
AIR : Dans mon coeur agité.,8
"L'intérieur d'une boutique de marchand tapissier. Meubles, sièges, étoffes, çà et là. Au fond, à côté d'un escalier qui donne accès à l'étage supérieur, grand vitrage et porte d'entrée sur la rue. Portes latérales, deux à gauche, une à droite.",11
Licas sort.,5
À Orgon.,12
À Lucile.,12
Le théâtre change et représente l'endroit le plus glacé de la Scythie.,11
Se mettant entre eux.,11
L'auteur s'en va.,5
Air : Ahi ! aji ! ahi ! Jeannette.,8
Voyant que son oncle désapprouve.,0
Il est frappé derechef.,1
"À Thomas, avec intention.",12
À Madame Commercy.,12
À Phédrie et à sa troupe :,12
Il remet son chapeau.,10
AIR Des triolets.,8
Entre Catherine.,4
"À ce commandement de Prométhée, les toiles qui représentent la terre s'ouvrent de côté et d'autre, et au fond aussi, et laissent voir de toutes parts une boutique de sculpteur avec force outils et morceaux de toutes matières, et des statues d'hommes et de femmes debout sur des cubes.",11
Premier Air.,8
Air : Voici les Dragons qui viennent.,8
"Air : Tu croyais, en aimant Colette.",8
Air : Et j'y pris bien du plaisir.,8
Confidentiel.,3
Air : Je jure par tes yeux.,8
Elle lui donne la croix.,10
"Le théâtre s'ouvre, et découvre Caton, porté dans un Fauteuil.",11
Se trouvent encore pressés par le Peuple auquel il donne des réponses à son gré.,9
"Le Théâtre représente une forêt. Dans le fond, et sur le côté gauche, est une cabane.",11
Air : De mon Berger Volage.,8
Il se tourne du côté que Lélie s'en vient d'en aller.,7
Il voit Nicolas.,0
Elle aperçoit Mainfroi.,0
Air 53 : Ce n'est point par effort qu'on aime.,8
Macdal embrasse Lincoln.,6
Il rentre dans la caverne.,5
"Air : Mon père, aussi ma mère.",8
"Elle se lève, se met à la place de Maurice, ouvre le tiroir et y prend la boîte qu'elle montre à Maurice qui reste debout.",0
Azakia hésitante.,3
À Picard.,2
"Le théâtre représente un vieux salon gothique donnant sur un parc ; portrait de famille, un meuble moderne en acajou, trois portes au fond. À droite, premier plan, table servant de bureau. Deuxième plan, porte. À gauche, premier plan, fenêtre. — Deuxième plan, grande cheminée.",11
Montrant la corbeille.,0
"Haut, avec l'accent anglais.",3
"Il fait tomber une grêle de coups sur le dos d'Apollon, qui s'enfuit.",1
Aux siens.,12
À Dufresne.,12
"Air 27 : Et zon, zon, zon.",8
À Erise.,12
"À Pulchérie, lui donnant un billet.",12
Elles l'embrassent.,6
À Almeraddin.,12
Louis ne voit les Cavaliers que lorsqu'ils parlent.,0
Évelina se rassied à table à la place de Risette.,0
Embrassant Berthe au front.,6
Entrouvrant la porte.,0
AIR. Raisonnez ma Musette.,8
Air : Quand la mer rouge.,8
Elle le pousse.,6
AIR : ces filles sont si sottes,8
En le regardant fixement.,0
[À Colas.],12
L'officier sort.,5
"On avait illuminé la grand'salle de Bellébat, au bout de laquelle on avait dressé un trône sur une table de lansquenet ; an-dessus du trône pendait à une ficelle imperceptible une grande couronne de laurier, où était renfermée une petite lanterne allumée, qui donnait à la couronne un éclat singulier. Monseigneur le Comte de Clermont et tous les citoyens de Bellébat étaient rangés sur des tabourets ; ils avaient tous des branches de laurier à la main, de belles moustaches faites avec du charbon, un bonnet de papier sur la tète, fait en forme de pain de sucre ; et sur chaque bonnet on lisait en grosses lettres le nom des plus grands poètes de l'antiquité. Ceux qui faisaient les fonctions de grands-maitres de cérémonies avaient une couronne de laurier sur la tête, un bâton à la main, et étaient décorés d'nn tapis vert qui leur servait de mante.",9
Léandre arrive.,4
Air : Quand la jeune écolière.,8
À Ténésis.,12
Air. Menin qu'était plus fort.,8
Lettre de Périandre à Hylas.,8
Ragonde lui apporte une lettre de Lucidor.,10
À Dumont.,12
Tout le monde rit.,3
Un valet de la maison entre.,4
Les Furies sortent des Enfers.,5
"En sortant, Adrien se croise dans la porte tournante avec Robert Santeuil et Lucie Rumelle qui entrent.",5
Reportant les yeux sur la lettre.,0
Se frappant la tête du poing.,1
Le roi sort.,5
"Dorante, à Damis.",12
Levant les yeux et apercevant Girolamo devant lui.,0
Il entre.,4
Elle tire de sa poche une bourse.,10
Elle rit comme une folle.,3
Antistrophe V.,8
Au Procureur.,12
Il paraît environné des Gardes qui le doivent mener au supplice.,4
Salomé entre.,4
Air : Vaudeville d'Abuzard.,8
Il lui donne ce qui sert d'appareil à la plaie.,10
Il s'en va avec Gertrude.,5
Il se jette aux pieds du Roi.,0
"Il lui donne un coup dans le dos, et un autre dans l'estomac.",1
AIR : Ce fut par la faute du sort.,8
Elle s'y regarde.,0
Il lui rend son épée propre.,10
AIR.: La semaine de Gallet.,8
AIR : Le briquet frappe la pierre.,8
Magot. Jusques dans les coulisses.,5
Il donne la dépêche à Clémence.,10
À Catane.,12
Guzman rentre.,5
On répete.,3
Éclats de rire.,3
"Après un long silence, Mademoiselle_de_l_Espinasse sortit de sa rêverie et tira le docteur de la sienne par la question suivante :",3
Air : Ton humeur est Catherine.,8
Le Page va quérir les parents.,7
AIR : de la Rente viagère.,8
Montrant la Marquise.,0
Air : Eh quoi ! Déjà je vois le jour.,8
Léonore entre.,4
"Madame Lépine, après avoir lu, et froidement.",0
Cette présentation et la suivante ont lieu au fond du théâtre. Georges seul descend la scène.,11
"Il saute du lit doucement, fait la roue sur le tapis en négligé de satin clair de lune très flottant, un croissant de velours noir en bandoulière, s'habille en un clin d'œil, sort de la chambre. Revient avec un service pour le café au lait. Dispose le tout et met le café sur le réchaud pour attendre. Il se frotte les mains, se frappe sur l'épaule :",9
Air : De la Turque.,8
Pharnace sort avec Émile et les Citoyens de Sinope.,4
À l'un de ses gens.,12
BILLET,8
AIR : On ne peut aimer qu'une fois.,8
Air 13 : La Joconde.,8
Rires.,3
Apercevant Arlequin.,0
"Je prie le lecteur excuser si ces rimes ne sont pas si bine limées que les hommes délicats pourraient désirer. Elles ont été faites à la hâte. Mais néanmoins je les ai voulu insérer ici, tant pour ce qu'elle servent à notre Histoire, que pour montrer que nous vivions joyeusement. Le surplus de cette action se peut voir à la fin du chap. 16. liv. 4 de mon Histoire de la Nouvelle France.",9
AIR. Ma manon ne pleurez pas.,8
Il lui donne le manuscrit.,10
"Il attrape Pierrot par un pied et tire. Celui-ci se cramponne aux coussins avec des cris de merluche. On parvient à arracher Pierrot de cette voiture. Il donne, avec une tape amicale sur la joue, un louis de pourboire au cocher ébloui. On met Pierrot dans sa voiture où est déjà Colombinette. On ferme la portière. La noce monte dans les voitures, levant les bras au ciel et disant : Sauvés, mon Dieu ! Au moment où les voitures vont s'ébranler, Colombinette appelle. Quoi encore ? On constate que Pierrot s'est évadé par l'autre portière. Effectivement, on l'aperçoit courant au galop. On le poursuit. On le rattrape au marché aux fleurs de la Madeleine. Il révolutionne le marché, réclamant une plante inconnue qu'il appelle : Rosa sempervirens funulariflera. Il dit cela en montant et descendant la gamme, malgré son exaltation. On ne connaît que ça. Il cite Linné. En vain. Alors il se décide à acheter un bouquet de violettes de dix centimes. On le ramène. Il va offrir le bouquet de violettes à Madame Ventre. Pendant ce temps, on voit Arlequin qui console sa cousine Colombinette. - Un ivrogne passe.",9
Antistrophe VII.,8
À La Roche.,12
"Auguste et Eugénie sont debout au fond de la salle. Des couronnes d'or semblent se poser sur leur tête, quand Ondine parle de leur royauté.",0
À sa Future.,12
Il sort avec Vincent.,5
Elle le rejette.,6
Il ouvre la veste on voit le gilet de l'Allemand.,10
AIR. Refrain.,8
Judith paraît.,4
"Elle l'embrasse, les jeunes filles s'embrassent de même.",6
Il lève les yeux au Ciel.,0
À l'Archer.,12
Elle écrit de son sang.,0
Air. Pour voir un peu comment ça f'ra.,8
Il lui fait sauter son chapeau.,1
Et puis s'approchant de Frontin.,7
À part le premier vers.,2
L'Églantine et la Marguerite retournent à leur place.,11
Il appelle Charles.,3
Air : Vaudeville des Veuves.,8
La scène change.,11
AIR : La comédie est un miroir.,8
"Elle prend d'une main Floridan, et de l'autre Lucidor.",6
Doligni va pour faire avancer son fils.,6
Après que les prêtresses se sont retirées.,5
Elle r'etttre.,5
Duparc et Pierrette sortent.,5
À Madame Dorville.,12
Au prince.,12
Barsine sort.,5
L'employé le quitte.,7
Il l'aborde.,12
"AIR de la Vieille Chanson, de Darcier.",8
Et à La Ramée.,12
À un Laquais.,12
Tirant son flacon.,10
Il montre le Palladion.,0
Montrant Lucinde.,0
Il se fait un grand bruit en-dehors.,9
Au docteur.,12
Lisidas paraît.,4
Elle tire un poignard sur son sein.,1
Tirant un papier de sa poche.,0
"Alceste veut parler, mais déjà Oronte a tiré un papier de sa poche.",10
"Le théâtre, change et représente les jardins de Cérès.",11
Il met son chapeau.,10
À Damien.,12
"Site affreux, campagne inculte, rochers. déserts.",11
"Polichinelle, continue à demander à Mademoiselle plusieurs sortes de drap, et elle continue à lui répondre :",12
IV. COUPLET.,8
Elle lui montre son coeur.,0
Air : Au bord d'un ruisseau je file.,8
Il aperçoit Madame de Valdaunaie.,0
Air. On dit que vous aimez les fleurs.,8
À Hilus,12
Au pendragon de Bretagne.,12
Il s'affaisse lentement sur un fauteuil.,0
À Damon.,12
Méme air.,8
Elle ferme la porte du fond.,10
"Il marque les lieux sur sa main, ou à terre.",0
"À Finette, en se levant de sa toilette.",12
Regardant sur le papier.,0
Il l'enlève et la remet sur son fauteuil évanouie.,0
La magie se retire.,5
Il crie à tue-tête.,3
Il va à la perruque du Président.,7
Il parcourt rapidement la lettre.,0
"Air : Hélas, Maman, pardonnez, je vous prie.",8
"La salle des délibérations du Conseil municipal, dans une grande ville maritime. Sur les murs, couverts de boiseries sévères, les portraits de tous les Présidents de la République, depuis Adolphe Thiers jusqu'à Félix Faure. Tout autour de la vaste pièce, posés sur des gaines de bois noir, des bustes de la République, différents par les attributs et la signification politique. Au milieu, cheminée monumentale, surmontée d'un panneau sur lequel sont peintes les armes de la ville. Grandes portes à droite et à gauche. Une longue table, recouverte d'un tapis vert, où chaque place est marquée par un buvard, des encriers, etc., occupe le centre de la pièce.",11
Elle prend contre lui toutes les précautions imaginables.,6
Brute arrive.,4
Elle l'évite d'un bond.,0
Il recommence.,6
Il leur casse les bouteilles sur la tête.,1
AIR : [...],8
L'apothicaire pousse sa pointe.,6
Le théâtre représente un bois consacré aux muses ; le Parnasse dans l'éloignement.,11
Reprenant tout-à-coup le ton sérieux.,3
Ils se portent quelques bottes.,1
Voyant l'altération que son discours porte dans les traits de Didon.,0
Regardant sa main.,0
Il se lève ; et va fermer les livre de Monsieur Ransomet.,0
Air 6 : Ô turlutaine !,8
Allant après Orgon.,7
Ils se quittent.,5
"Le théâtre représente un cabinet d'étude, avec un bureau couvert de papiers.",11
À Éphise.,12
René regarde son père.,0
Montrant Benjamine.,0
À Mathurin et Françoise.,12
Il va pour entrer chez lui.,7
À Clitandre.,12
Carlos sort.,5
Examinant le coffret.,0
Reprenant la lettre qu'il achève.,10
Lebel parait.,4
AIR : En quatre mots.,8
À Ménage qui paraît.,12
À Madame de Valdaunaie.,12
Il chante sans prononcer.,3
Ici les Juges vont aux opinions.,8
Elle entre à gauche.,5
Il montre à Molière le titre du manuscrit.,0
Ils pleurent sans pouvoir parler.,3
À Grivet.,12
Célinde rentre.,5
Air : Vaudeville du Sauvage.,8
Il rit encore.,3
À Louis.,12
UN des Oncles de la Reine l'assure de la résolution des Princes pour sa défense.,9
Il lui donne des pièces d'or.,10
Air : Le Seigneur Turc a raison.,8
Agis s'en va.,5
BILLET DE BELAMIRE.,8
"Air : Fidèle époux, franc militaire.",8
À Hector.,12
Même air que le Couplet précédent.,8
Le Dragoman sort.,5
"Elle fouille dans une pile de partitions, placée sur le piano.",0
Revenant poser la bûche sur la table.,10
Air : De la Monaco.,8
Il frappe encore.,1
Elle prend la chanson.,10
