text,label
Il met la robe de chambre du côté noir.,10
À Blanche.,12
À la Molière.,12
À demi voix.,3
Il montre le savetier Simon.,0
Lui donnant la lettre.,10
Apercevant le panier de Léandre.,0
Trouvant.,0
À Montbrisson.,12
"Pendant cette chanson, des serviteurs ont apporté une table avec une amphore et des coupes.",11
Rabaissant son pantalon.,10
Au Tailleur.,12
On rit.,3
AIR : On dit qu'à quinze ans.,8
Beaulieu rentre.,5
Un salon.,11
Elle l'enlève.,10
"Au lever de rideau, LE PROFESSEUR est assis devant la table et feuillette fiévreusement quelques pages volantes qu'il tient à la main. - Il demeure quelques instants sans parler, puis se lève avec une majestueuse lenteur, vient se placer devant la rampe et fait les saluts d'usage. - Il est ou tenue de soirée, cravate et gants blancs. Ton solennel et pédantesque. - Tête et voix de prud'homme.",9
"Il ouvre ses tiroirs, en tire des objets de toilette qu'il jette à Baptiste.",0
À Nise.,12
Il frappe à la porte.,1
Tous les membres du congrès se lèvent.,0
Il reprend un air gai.,3
"Air : Chers amis, etc que ce jus nous inonde.",8
Apollon se courbe sur sa belle dormeuse.,0
Combat des Officiers du Sérail contre les Janissaires.,1
Tous deux à part.,2
Montrant l'autre fauteuil.,0
À Frélon.,12
"Apollon continue l'air et finit par dire le refrain : ""Vous m'entendez bien ? """,3
Hylas paraît tenant une Lettre.,4
"Il lit quelque vers de La Suite du menteur, Comédie de Monsieur Corneille.",0
Il va pour le prendre.,10
TROISIEME COUPLET.,8
Voyant Didon changer de visage.,0
À Racine.,12
Vermouth parait.,4
Babet sort.,5
"Le Théâtre représente une vue de Rome, on apperçoit le pont Sublicius et une des principales portes. Dans l'intervalle qui sépare la Tibre des murs de la ville est un tombeau élevé à Brutus, Le camp de Porsenna se distingue dans le lointain.",11
Il lui montre une petite lettre fermée de soie.,0
Il lui remet le porte-feuille.,10
AIR : Je ne sais pas.,8
Nouveaux coups à l'étage supérieur.,0
Simon et Suzon sortent de chez eux.,4
Il retombe sur le bûcher.,0
Elle tombe a ses pieds.,0
À Arthénice.,12
Il soulève le couvercle du récipient.,0
Il montre la lettre à Guerland.,0
CANTATILLE.,8
Il va doucement vers la porte de gauche.,11
Grand moment de silence.,3
"Air : Tin , tin, tin.",8
À Cléopâtre.,12
Air : Quand sur le golfe du tendre.,8
Arnolphe rit d'un air forcé.,3
AIR. Partez pour le Potosi.,8
Ils se lèvent.,0
"À gauche, la grille ouverte d'une maison de campagne ; cette grille donne sur une petite place. - En face de la grille, à droite, un banc. Au lever du rideau, Berthe, Blanche, Amélie et Jeanne font un rondeau en chantant : Nous n'irons plus au bois.",11
Aux Soldats.,12
Suite de l'Air.,8
Air 124 : de l'Horoscope accompli.,8
Se ravisant en regardant la chemise de Rouquérolle.,0
Monsieur des Renardeaux se jette dans un autre fauteuil.,0
Montrant Bonnemer.,0
Elles sortent par le fond.,5
Appuyant.,3
Tendant l'oreille.,0
Air : Enfant chéri des dames.,8
Elle ouvre le Cabinet.,0
Ils ont entendu l'aparte du chef.,0
Air. Vlà le plaisir des Dames.,8
S'adressant au rideau.,12
"AIR. Oh Pierre, oh Pierre.",8
Elle se met entre Lisanor et les deux princes.,11
"Ils tournent d'un côté derrière le Théâtre, et Vachles et les siens s'avancent de l'autre.",4
"Le théâtre représente une salle à manger. - Pièce vulgaire, triste, meublée misérablement. - Çà et là quelques sièges, le canapé entre autres, qui ont figuré aux actes précédents et qui détonnent dans l'ensemble. - Deux portes à un seul battant, l'une au fond, l'autre sur la gauche. - Au fond, adroite, contre le mur, une table d'acajou recouverte d'un rond de cuir rouge ; sur la table, un pain, des tasses et quelques ustensiles de ménage.",11
On entend quelque bruit.,9
Le temple de Vénus paraît dans toute sa splendeur.,11
Il va au tube acoustique et donne des ordres.,11
Air : Il n'est pas de généreux (Claudine.),8
À Monsieur Mathieu.,12
À Mathurin.,12
"Arlequin, au deuxième sauvage.",12
Air : Catalinette.,8
On entend une symphonie champêtre.,8
Air : De l'Allemande Suisse.,8
Trio.,8
Il embrasse sa fille.,6
Air : Le fameux Diogéne.,8
Le théâtre change et représente l'antre des Parques.,11
Il reprend ce dernier vers.,8
Air : Allons gai !,8
À un Garde.,12
À un autre officier.,12
"Elle retourne encore à son clavecin, et revient aussitôt.",7
Le Marquis entre.,4
"Le cabinet du premier médecin de Paris. Le Docteur, que Guillaume,son valet de chambre, achève d'habiller. Ernest, près d'une table et travaillant.",11
Sidonie endosse une « visité » ou une « confection » quelconque.,10
Andromède sort.,5
"La cellule de Fra-Ambrosio. - Au fond, son confessionnal. - Sur une table, un chapelet, des papiers, des livres de piété.",11
Une auberge.,11
Air 141. Badinez ; mais restez-en là.,8
"En ouvrant la porte, il aperçoit sa maîtresse appuyée au mur de la petite pièce d'entrée. lui dit quelques mots précipitamment,puis l'amène sur le devant de la scène.",0
Air. Vous voulez me faire chanter.,8
"Elle rend le billet à Exupère, qui le lui a donné, et continue.",10
À Lucette.,12
Ils s'avancent vers le peuple. On entend Côme parler dans l'éloignement.,7
Ils se relèvent.,0
"AIR. La petite Lize, veut qu'on la conduise.",8
On entend les concerts des oiseaux à leur réveil.,9
Insistant.,3
La toile se tire.,11
Don Pascal s'enfuit.,5
Elle retourne près d'Eugène.,7
On apporte un fauteuil au Parterre.,11
À Julie et à Dorante.,12
Le Choeur chantera : In suâore vultus tui.,3
Il prend des notes.,0
"Madame de Verneuil et une autre dame emmènent Madame de Valdaunaie dans la chambre à gauche : tout le monde rentre au salon, excepté Barberin et Guerland.",6
En montrant la bourse.,0
À Monsieur Seringuet.,12
Air : Guillot un jour trouva Lisette.,8
Lisant les adresses.,0
Apercevant Julie.,0
Il lui secoue le bras.,6
Il va à la bibliothèque.,7
Tous sortent excepté Molière.,5
"On se remet a table. La conservation devient générale. On parle de modes, d'étoffes, et l'on finit par la satire de toutes les filles célèbres, et des femmes faisant les filles. Il n'est peut-être pas hors de propos d'avertir que dans cette scène, et la suivante, on parle, on boit, et on se caresse alternativement. Les caressses deviennent d'autant plus vives qu'ont boit d'avantage. Ainsi il ne tiendra qu'aux acteurs et aux actrices de donner à cette scène toute la chaleur dont elle peut être susceptible.",0
AIR : Guillot un jour trouva Lisette.,8
Puis regardant le portrait d'Hylas en sa main.,0
"Il remonte dans la voiture. La noce qui était redescendue remonte. On va partir. Pierrots ressortant une troisième fois de la voiture, cette fois la noce gronde ! Les cochers s'impatientent ! C'en est trop ! L'originalité a ses limites, à la fin ! On attend. Pierrot s'incline et fait un grand salut à la place de la Madeleine et remonte. C'est fini ! Les voitures s'ébranlent. On voit des têtes d'invités se pencher aux portières, pas tout à fait rassurés encore. Un beau ciel de mai.",9
"Ces filles viennent trouver leurs amants, Scaramouche et Léandre les rebutent, et après plusieurs jeux de théâtre convenables dans cette scène, ils se radoucissent et conviennent de parler au Docteur pour conclure le mariage.",9
À LuciLe.,12
"La scène est changée en une grande ville, où l'on découvre des deux côtés, des palais et des maisons de différents ordres d'architecture.",11
À la marquise.,12
Air 20 : Du cap de Bonne-espérance.,8
"Il enlève le réchaud, le pose à droite, puis il ouvre. - Le valet entre, portant une tête à perruque coiffée et sur un pied.*",10
Elle lui montre un bout de sa mousseline.,0
Ils sortent chacun de leur côté.,5
Il rosse le Maître.,1
Elle ouvre le billet.,0
Au valet.,12
À demi-bas.,3
Air 110. De tout temps le jardinage.,8
Mademoiselle Damour et Lafleur se retirent.,5
Tirant une lettre de sa poche.,10
"Angélique prend la grappe, la porte, à sa bouche, en regardant Léandre, le reconnaît, jette un cri, et tombe presque évanouie dans le bras de sa tante.",10
Elle la baise au front.,6
AIR : Habitants de ce village.,8
À Michau.,12
AIR : Ah ! Combien l'Amour a de charmes ?,8
"Silvia là-dessus veut marcher, mais elle ne peut avancer un pas, elle dit :",7
"PLAINTES EN ITALIEN, chantées par une femme désolée, et deux hommes affligés",8
"Don Pèdre, parlant au Français.",12
Air : Sans le savoir.,8
Elle sort à gauche.,5
À Isolan.,12
Killegre revient.,4
"Air : R'li, r'lan.",8
On ouvre la tapisserie.,11
Sortant de la mer.,4
Lisette rentre.,4
"Don Juan met l'épée à la main, cherche Don Louis, rencontre l'épée nue de Jodelet, qui tombe à terre d'effroi, couché sur le dos, et pare de bas en haut les bottes que pousse son maître.",1
Air : Tomber dedans.,8
Elle efface encore.,0
Isabelle s'enfuit Léonore fait de même.,5
À Hippias.,12
Il regarde son épée.,0
[À part.],2
Adèle entre.,4
Il lit les vers qui sont sur l'écorce.,0
À Montespan.,12
"L'ouverture se fait par un grand assemblage d'instruments ; et dans le milieu du théâtre on voit un élève du Maître de musique, qui compose sur une table un air que le Bourgeois a demandé pour une sérénade.",11
Une rue.,11
"Le théâtre représente un Monument magnifique élevé à la gloire d'Amadis de Grèce. Aux côtés d'une allée de lauriers, on voit des statues qui marquent les vertus de ce Héros. Au milieu est un amphithéâtre sur lequel s'élève une pyramide entre quatre colonnes, dont les piédestaux sont ornés de bas-reliefs qui représentent les exploits d'Amadis. La pyramide a de pareils ornements. On y voit de plus le chiffre d'Amadis entre deux Renommées, et en haut l'ardente épée qui était la devise de ce Chevalier.",11
Air : Nous passons doucement la vie.,8
À Églator.,12
Elle lui offre un siège.,10
À l'Angevin.,12
"Toutes ces personnes arrivent les unes après les autres. Le paysan se tient debout, le corps penché sur son bâton. Madame Papillon, assise dans un fauteuil, s'essuie le visage avec son mouchoir ; sa fille de boutique est debout à côté d'elle, avec un petit carton sous le bras. M Le Bon est étalé négligemment sur un canapé. L'homme vêtu de noir est retiré à l'écart, debout dans un coin, auprès d'une fenêtre. La Brie est en veste et en papillotes. Philippe est habillé. La Brie tourne autour de lui, et le regarde un peu de travers, tandis que M Le Bon examine avec sa lorgnette la fille de boutique de Madame Papillon. Le père de famille entre, et tout le monde se lève. Il est suivi de sa fille, et sa fille précédée de sa femme de chambre, qui porte le déjeuner de sa maîtresse. Mademoiselle Clairet fait, en passant, un petit salut de protection à Madame Papillon. Elle sert le déjeuner de sa maîtresse sur une petite table. Cécile s'assied d'un côté de cette table. Le père de famille est assis de l'autre. Mademoiselle Clairet est debout, derrière le fauteuil de sa maîtresse.",9
Air : Ma fable est-elle obscure lure lure.,8
Arlequin frappe à la porte de Polichinelle.,0
"Le théâtre représente une place publique, magnifiquement ornée, et disposée pour y célébrer des jeux à l'honneur de Junon.",11
"AIR : les Gueux, de Béranger.",8
"Les hommes qui s'étaient arrêtés quelques moments pour ouïr Minerve, attendent à peine qu'elle a achevé, et ne laissent pas, malgré ses conseils, témoigner toujours la même fureur et le même emportement. L'Amour leur faisant signe qu'il veut parler, ils s'arrêtent.",9
Cordiani se retire dans la foule.,7
Il lui donne une bague.,10
Le théâtre représente le temple d'Isis et d'Osiris. Les statues de ces dieux sont sur l'autel : elles se donnent la main pour marquer l'union de ces deux divinités.,11
Satan sort.,5
"Le théâtre représente un bois sur le devant, et le champ de Mars dans l'enfoncement.",11
Ils sont tous en habits du matin.,10
Plusieurs figures de femmes paraissent ici l'une après l'autre.,4
"AIR : Adieu , paniers, vendanges , etc.",8
Il prend les gazettes.,10
Air : Mon père.,8
Killegre sort.,5
Pâris paraît armé.,4
"Jésus couronné d'épines, vêtu d'une tunique d'écarlate, la croix sur une épaule, la soutenant d'une main, et de l'autre un roseau, paraît affaissé et succombant : il tombe vers le milieu de la scène comme écrasé par le poids de la croix ; un garde veut le percer d'un coup de lance ; Jésus se relève avec tout le courage que lui permet sa position, et dit :",9
Armande rentre.,4
Il montre Pyrrhus.,0
[Haut.],3
Tronquoy traverse au fond.,11
AIR : Ma femme est femme.,8
Il tire un rideau.,11
À Memnon.,12
Il montre la tache.,0
Entrée de gens qui jouent à Colin-Maillard avec Monsieur Robinot.,4
Il tire un papier de sa poche.,0
Le Docteur s'en va.,5
Elle lui met les souliers.,10
Picard sort.,5
Il lui baise la main à plusieurs reprises.,6
Elle ouvre sa porte.,0
"Il s'éloigne et considère les tableaux, envaflectdnt toutes les manières d 'un connaisseur.",0
Il lit :,0
Montrant son sabre qu'il a tiré à moitié.,0
Elle la suit.,5
Elle ouvre sa fenêtre.,0
Air : Honneur à monsieur de la Grinaudière.,8
La marquise s'agenouille auprès de lui sur son prie-Dieu.,0
Agathe rentre.,5
Cécile approche son fauteuil.,7
Il les surprend sur ce baiser.,6
Toujours à part.,2
AIR : je ne m'y connais guère,8
Continuant.,0
Il se fait encore un silence.,3
"Il veut l'embrasser, le sergo se dérobe ; il cligne de l'oeil d'un air entendu et lui offre un louis. Le sergo refuse. Alors Pierrot lui fait le salut militaire.",9
Vénus toute nue surgit près du chambellan.,4
Un démon paraît en tourbillon.,4
Il paraît dans le fond du théâtre des girandoles allumées.,11
Le Chevalier rentre du côté de la maison.,4
"AIR : Ce mouchoir, belle Raimonde.",8
Il emmène Jeannette.,6
Apercevant Polichinelle.,0
Aux dames.,12
"Par les savetiers, et des savetières, leurs pères, et autres qui sont aussi chassés à leur tour.",9
À Monsieur Hardouin.,12
"Les gitanes s'en vont, chassées par Victor.",7
Spengler sort de nouveau.,5
À Jolival.,12
etc. Jusqu'au mot fin.,8
Regardant la jeune La Forest.,0
Le Chevalier de l'Industrie s'enfuit.,5
Il lui met le sceptre à la main.,10
Air : Monsieur Charlot.,8
"Bruit d'une clef qu'on essaie de mettre dans une serrure, la clef tombe.",9
Narsès s'en va.,5
Elles rentrent.,5
"Il regarde le papier où le clerc a écrit, et le jetant sur le Bureau, il dit.",0
AIR. L'occasion fait le larron.,8
Elle s'éloigne un peu.,7
Il le chasse.,6
Le théâtre change et représente une chambre où est le malade.,11
ON CHANTE.,3
Poquelin s'assied.,0
À Portius.,12
Voyant que tout est arrangé.,0
Priscus sort.,5
Tombant à ses genoux.,0
"Air : Permettez, je vous en supplie.",8
"Le théâtre représente une île du Rhône inhabitée, où l'on voit plusieurs rochers et un antre profond.",11
Sur la plaque.,11
Il lui montre sa pique.,0
Elle est seule.,2
Lui faisant voir l'agrafe.,0
Ils trinquent.,0
"Air 7 : Tu croyais, en aimant Colette.",8
La Fleur sort.,5
À De Brie.,12
Il feuillette et retourne son rôle de tous côtés.,0
"En cet endroit le bruit d'un mousquet, d'un tambour et d'une trompette se fait entendre.",9
"Tout ce qui compose la Cour du Prince, en ce moment, se jette à genoux et l'environne.",0
LE ROI.,8
À haute voix.,3
À l'autre geôlier.,12
Il donne tout cela à Thibaudier.,10
Elle s'assied et Stukéli aussi.,0
Daphné témoigne vouloir s'enfuir.,0
Il prend le violon.,10
À Pulchérie.,12
Il sort en jetant sur la table le papier qu'il a écrit.,5
Lui remettant le paquet.,10
Croquignolet armé sort de l'urne.,4
"AIR. Baise-moi donc, me disait Blaise.",8
À Leuxis.,12
Il prend un air sévère.,3
AIR : C'est la petite Thèrèse.,8
Serrant la main au Vicomte.,6
Il élève sa voix.,3
"MARTON, après avoir assuré Adraste que la comédienne Doris n'aime que lui, lui insinue adroitement que sa maîtresse est au défefpoir d'un vol que lui a fait un Laquais qui lui a enlevé habits et diamants. Adraste lui donne les deux mille livres qu'il vient de recevoir, en lui disant :",9
Le Roi et la Reine paraissent avec Rosilée et leurs gens.,4
En montrant Aruni.,0
Madame Almaviva et Léon sortent chacun de leur côté.,5
En même temps viennent Flaminia et Trivelin.,4
AIR : Ton humeur est Catherine.,8
Alice et Marie sortent par le fond. Renée se dirige vers la droite.,5
Se ravisant brusquement.,3
À Madame de Verseuil.,12
Au Commandeur et au Comte.,12
"L'Amour s'envole, et Cadmus sème les dents du Dragon, dont la terre produit des soldats armés qui se préparent d'abord à tourner leurs armes contre Cadmus, mais il jette au milieu d'eux une manière de grenade, que l'Amour lui a apporté, qui se brise en plusieurs éclats, et qui inspire aux combattants une fureur qui les oblige à combattre les uns contre les autres, et à s'entregorger eux-mêmes. Huit soldats armés nés de la Terre. Les cinq derniers qui demeurent vivants, viennent apporter leurs armes aux pieds de Cadmus.",9
Moment de silence parmi les convives.,3
"Les sans-culottes, qui ont voulu jouir de loin de l'embarras des rois réduits à la famine, reviennent dans l'île pour y rouler une barrique de biscuit au milieu des rois affamés.",9
À un soldat.,12
AIR : De mon Berger volage.,8
Lisette est à la porte avec Eraste pour entrer.,11
"Au fond d'un salon très bien décoré on voit les apprêts d'un festin. La symphonie commence, et l'ordonnateur chante.",11
AIR 113 (L'autre jour dessous un Ormeau. ),8
À Mélice.,12
Elle la baise encore et la caresse.,6
Il cherche les bourreaux.,0
Seul.,2
À la Peyrouse.,12
"Il lève le crucifix, et le montre aux Conjurés.",0
Il va vers la fenêtre.,11
Un médecin entre.,4
À Agathe.,12
Montrant les cuisiniers.,0
Une horloge sonne.,0
Il prie.,0
"La symphonie recommence encore, et Joad un moment après l'interrompt.",8
AIR : Landerirette.,8
Il remonte et regarde les portraits au fond.,0
Elle entre.,5
Air. Amis sans regretter Paris.,8
Il se met à travers de la porte.,11
On entend au dehors les jeunes filles qui chantent le rondeau ; Antoinette regarde du coté de la grille.,3
Air 132 : À l'ombre de ce vers bocage.,8
Ils parlent tous ensemble.,3
Il la donne à Julie.,10
La baisant.,6
Elle s'occupe pendant cette scène à débarrasser la table.,11
"Elle se jette à genoux, Léon en fait autant.",0
Il lit encore.,0
À Madame De Faublas.,12
À Monsieur Griffard.,12
Deuxième couplet.,8
On entend préluder la vielle de Blanche.,8
À Lépine.,12
Un soldat lève le sabre sur la tête de Gustave.,1
Il jette sa bague dans l'eau.,10
"CEPHISE et le Peuple se retirent, et des Démons sortent des Enfers qui secouent leurs flambeaux sur OMPHALE, et l'enchantent sur le trône de fleurs où elle est assise.",9
Il voit Molière.,0
"Mademoiselle de Kerkabon exprime le chagrin que doit éprouver son amie, au moment d'épouser un pareil original.",9
AIR 202 : Gorgones de Persée.,8
"Diane paraît dans son char, et la Nuit dans le sien avec le choeur des Amours qui chantent cet air.",4
Le boudoir de la marquise.,11
"Le fond du théâtre représente un temple dont les trois portes fermées sont ornées de larges pilastres : les deux ailes forment un vaste péristyle. Sostène est dans le péristyle, la grande porte s'ouvre. Cassandre, troublé et agité, vient à lui ; la grande porte se referme.",11
Tandis que des Renardeaux écrit.,0
TERTIO.,8
Les Sultanes paraissent.,4
On frappe encore.,0
En la regardant.,0
"Plusieurs dryades, accompagnés de faunes et de satyres sortent des arbres et des thermes.",4
Il aperçoit le poignard.,0
Le Courtisan la regarde sans répondre.,0
Reprenant sa lettre.,10
À Fridric.,12
Grotte magique.,11
À Scanderberg.,12
"Hallalis, aboiements, cors, cris, etc.",9
Il se doit faire un grand bruit.,9
Il lui présente l'Évangile.,0
Il regarde sa montre.,0
Il tire un billet de Loterie.,10
Jacinte entre dans la chambre de Belamire.,4
Voulant s'en aller.,7
"Air : Tic, tac, toc le verre, etc.",8
Robert sort.,5
Il lui donne une guinée sans regarder.,10
À Vénus.,12
Air Joconde.,8
Air. Vous veillez lorsque tout sommeille.,8
Il va s'asseoir dans le fauteuil qu'a occupé Rosine.,0
Il fait une fausse sortie.,5
"Pendant la scène suivante et celle-ci, Jarwis s'occupe à préparer des papiers sur une petite table ; il cause avec Medwin et observe les autres personnages avec des sentiments différents.",11
Elle les renvoyé.,7
Ils veulent tous s'en aller.,7
Il échappe ici à Rosalie quelques larmes qu'elle essuie furtivement.,3
"L'Empereur, reprend la parole après que la musique a cessé.",3
Air I : À deux genoux près de Sylvie.,8
Elle prend quelques fleurs et commence à se coiffer.,10
CANTIQUE DE LA TROUPE.,8
"À Lucile, qui veut s'en aller.",12
"Tous les acteurs et actrices rentrent en chantant les deux derniers vers, après quoi huit petites Figures du cercle dansent un Passe-pied : quand il est fini, l'Acteur qui montre le Cercle chante la chanson suivante.",9
La mer se soulève et les vents grondent.,9
"Il entr'ouvre sa robe et fait voir un haut-de-chausses étroit de velours rouge, et une camisole de velours vert, dont il est vêtu.",10
Il la prie d'écarter Doris certain nouvel auteur qui lui adresse ses poésies.,9
Levant les mains au ciel.,0
Judith va à elle ; elles s'accueillent affectueusement.,7
Maugin s'en va.,5
"Air : File, file.",8
"Air 64 : Lampons , lampons.",8
"Antoine, ce vieux Serviteur plein de zèle et d'affection pour son maître, reste seul dans la tente ; il déplace tout en voulant le mettre en ordre, il écoute de temps en temps les différents [qui] indiquent la situation des deux armées.",2
Sostène sort.,5
Elle lui donne la lettre.,10
Il montre un autre tableau.,0
Il vient lentement jusqu'à Mademoiselle Stephenson.,7
Air de Lisbeth.,8
On sonne à la porte extérieure.,0
Strophe V.,8
Phorbas et Anaximene sortent ; Nicandre reste.,5
Elle la pose sur une table.,10
"Pour cela le Pontife est prié d'avoir recours aux Dieux. Enfin ces Amazones paraissent armées pour le Combat, ayant déguisé leur sexe ; mais en vain,",9
Le Bailli lit l'inscription.,0
Elle entend un éclat de tonnerre.,9
"Les faunes, les sylvains, les dryades, et les autres divinités champêtres, se mêlent ensemble par différentes figures qui sont accompagnées des chansons suivantes, dont la première fait voir, par l'exemple de Glaucus, que la froideur des eaux est un vain obstacle contre les feux de l'amour.",9
Premier couplet.,8
"Le théâtre représente le jardin d'un château fort ; il se termine dans le fond par le fossé, et à droite (1) par un mur épais, dans lequel est une petite porte qui donne de plein-pied dans la campagne. À gauche on aperçoit le dernier corps-de-logis d'un château gothique surmonté de tourelles. Du même côté, sur le devant, une arcade ruinée, au-dessous de laquelle est un berceau de verdure. Dans le lointain, la campagne. (1) Toutes les indications qu'on trouvera dans le cours de cette pièce doivent être prises relativement aux spectateurs.",11
À Osmont.,12
"Le théâtre représente une salle basse de la maison de Monsieur Varseuil. On y voit une pendule, une montre d'or avec sa chaîne accrochée à la tapisserie, une table à quadrille sur laquelle est un petit métier de tapisserie, un sofa, une commode, etc. etc.",11
Les Seigneurs Anglais sortent et le Comte de Varvic avec eux.,5
À Mola.,12
Pasquin revient après avoir fait deux ou trois pas.,7
"Il répète encor le dernier vers, et puis continue;",8
À la poupée.,12
Il lui présente Lélio.,0
Parlant à Cléante et à Mariane.,12
Air : Bouchés Naïades vos fontaines.,8
Léandre lui donne un coup de poing.,1
Air : Voyage qui voudra.,8
Le Chevalier lit les lettres.,0
Zelmis lui baise la main une seconde fois.,6
"Les trois autres filous viennent en robe noire, un bonnet blanc en forme de pain de sucre, et une bougie à la main, criant tous à la fois en tournant autour de Guillot, Virago, Macaé, Abdénago, et après avoir fait trois tours autour de lui, ils sortent et le laissent là, lequel demeure fort surpris.",9
Jeannot s'assied.,0
À La Comtesse.,12
Des principaux Divertissements de Molière.,8
Elle sort avec Flaminia et Pantalon.,5
Il continue.,3
Elle lui attache les boucles d'oreille.,10
Se retournant vers l'autre.,12
"Le Comte est vêtu de noir, enveloppé dans un manteau, par dessous lequel il cache un bâton. Il porte une grande perruque noire, et un large chapeau, rabattu de manière qu'il lui couvre le visage.",10
Sur l'Air précédent.,8
À Fontignac,12
Jouvet bouscule sans le vouloir Robineau.,6
"Thérèse, Madame Raquin et Suzanne, en toilette de noce, entrent par la porte du fond. Madame Raquin et Suzanne n'ont plus leurs châles ni leurs chapeaux. Thérèse est en soie grise ; elle va s'asseoir à gauche, d'un air las. Suzanne reste à la porte et se débat un instant contre Grivet et Michaud, en habit noir, qui veulent suivre les dames.",10
Lucas rit.,3
Regardant à la porte du fond.,0
"Sur une berge de la Seine, entre Asnières et Saint-Denis. Fin de jour.",11
"Elle fait asseoir François de force et se met a genoux en face de lui, les coudes appuyés sur la table.",0
Il le saisit.,6
Il continue sa marche.,7
Voyant qu'il reste indifférent.,0
Don Arias rentre.,5
Déchirant la requête.,10
Air Quand le péril est agréable.,8
Tous pleurent.,3
Williams sort.,5
Riant de toutes ses forces.,3
"Air 52 : Lon-lan-la, derirette.",8
AIR. De tous les Capucins du monde.,8
Midi sonne.,0
Absolument rassuré sur ce point.,3
Il boit et jette la fiole.,0
Ouvrant la cassette.,0
Tirant sa bourse.,0
"Tous, excepté Victor, rentrent dans le château.",5
À Léonor.,12
Taxe et Finot reculent.,7
À Orasie.,12
LA TOILE TOMBE.,10
Catherine est en costume de paysanne et porte une malle sous son bras.,10
"Le théâtre change, et représente un Palais.",11
Air : Dieu des âmes.,8
À Madame Jobin.,12
Mettant ses gants.,10
Le Choeur des Sauvages répète ces quatre Vers.,3
Il veut se jeter à ses pied.,0
LE HÉRON ET LES POISSONS,8
Il ôte sa fausse barbe.,10
Il ôte son manteau et le jette sur les épaules du roi.,10
Elles se séparent.,7
À la Baillive.,12
La scène du prologue est dans les jardins de Versailles. Le théâtre représente les jardins et la façade du palais de Versailles.,11
La Baronne paraît à gauche.,4
Air 198. Des Fêtes Vénitiennes.,8
AIR : Venez vous de Chantilly.,8
Il met l'épée à la main.,1
Félicie se regarde. Hortense continue.,0
AIR (Je ne suis né ni Roi ni Prince.),8
Le Théâtre représente le Bureau de Durand.,11
À Monsieur Lormeau.,12
Ils sortent au fond à gauche.,5
Une place ; il est nuit.,11
Air : Ah ! Nicolas sois moi fidèle.,8
Il met son épée à terre.,10
Il lui montre son domino.,0
"Moralès est vêtu simplement d'un pantalon et de sa chemise. L'aide du bourreau le fait asseoir sur l'escabeau qui a été préparé, puis, avec les ciseaux que lui tend Bricard, il coupe le col de la chemise du condamné. Au contact des ciseaux, Moralès réprime un tressaillement. Le silence est complet. On entend que le crissement des ciseaux. L'aide prend ensuite un rasoir et rase la nuque de Moralès.",9
Indiquant la porte à gauche.,0
Il fouille dans ses poches.,0
Voyant la table mise. etc.,0
Voyant Pierrette.,0
La Reine se sied et fait seoir les princes et Cléomène.,0
À Madame Racosse.,12
Chez le duc.,11
DIVERTISSEMENT,8
À Fontignac.,12
Mélite sort.,5
"Apercevant Jeanne qui, après avoir quitté son père rentré dans la maison, se dirige vers l'église.",0
Air. Ma raison s'en va beau train.,8
Scapin sort avec Coraline.,5
Aux Officiers de Justice.,12
À son garçon.,12
Air : Êtes-vous de Chantilly ?,8
Air : Vous voulez me faire chante[r].,8
Aux Gardes qui conduisent Zoraïde.,12
Au critique.,12
Martin sort du côté des jardins.,5
À Picard.,12
Il lui baise la main et dit :,6
Air : Avec un Turc ordinaire.,8
"Le Choeur des Bergers, accompagné du chant des Rossignols, et des répétitions de l'Écho, achève de chanter les Vers suivants.",3
[Bas.],3
"Air : Ne craignez rien, l'Hymen est votre asile.",8
Il lui donne la baguette.,10
Air : ***,8
La fenêtre s'est ouverte brusquement.,0
Elle tombe dans les bras des Soldats.,0
Avec extase.,3
"Le temple se tire où paraît un trône, et les ornements royaux sont sur l'autel.",11
Flaminie le quitte.,5
Il lui montre Blanche.,0
Descendant en scène.,4
"Air Voici les Dragons, etc.",8
À Adèle.,12
ARTICLE III.,8
Elle lui tend une enveloppe.,10
Le théâtre représente l'entrée de la grande Mosquée.,11
Le Théâtre représente un bois auprès d'un lieu agréable où l'on prépare une fête champêtre à la Princesse de l'île inconnue.,11
On chante un morceau brillant.,3
Elle va ouvrir ses malles.,0
À Aristeme.,12
En la chambre.,11
À Tanis.,12
Après qu'ils sont tous sortis.,5
Le Théâtre représente un salon meublé.,11
"Après avoir combattu quelque temps contre Oronte, qui ne fait que parer.",1
En montrant la colonne.,0
Elle tire de son sein une lettre et un médaillon.,10
"Vuide-gousset détache le grison, et se passe la bride au cou.",0
Les laquais avancent sur le procureur.,7
"Air : Quoi ! vous partez, etc.",8
Une place.,11
Le théâtre représente un salon où il y a plusieurs issues.,11
Parlant à son Maître.,12
"La flûte passe à l'air de ces paroles du ""Sommeil d'Issé"" : que d'attraits ! Que d'appas ! contentez-vous, mes yeux ! Parcourez tous ses charmes !",8
Montrant Dolnange.,0
"Air 15 : Je ne suis né ni Roi, ni prince.",8
"Le théâtre représente les débris d'un Temple situé sur le port d'Utique ; on aperçoit dans l'éloignement le rivage de la Mer bordé de rochers, et les tours de la Ville.",11
"Air. Lére-la, Lére Lan Lère.",8
Troisième Couplet du Branle.,8
Elle se lève.,0
Il sortent.,5
Le théâtre représente une chambre.,11
