À Edwige.|toward
Edwige sort.|exit
Elle lui donne sa bourse.|object
Montrant la porte du donjon.|action
Montrant son pied.|action
Mettant la main sur son coeur.|interaction
Guanhumara sort.|exit
Il se dirige vers la porte bâtarde, puis s'arrête un moment et fixe son regard sur la fiole.|narration
Le Capitaine sort.|exit
Depuis quelques instants la porte du donjon à droite s'est ouverte, et a laissé voir quelques degrés d'un escalier sombre sur lesquels ont apparu deux vieillards, l'un âgé d'un peu plus de soixante ans, cheveux gris, barbe grise ; l'autre, beaucoup plus vieux, presque tout à fait chauve, avec une longue barbe blanche ; tous deux ont la chemise de fer, jambières et brassières de mailles, la grande épée au côté, et, par-dessus leur habit de guerre, le plus vieux porte une simarre blanche doublée de drap d'or, et l'autre une grande peau de loup dont la gueule s'ajuste sur sa tête. Derrière le plus vieux se tient debout, immobile comme une figure pétrifiée, un écuyer à barbe blanche, vêtu de fer et élevant au-dessus de la tête du vieillard une grande bannière noire sans armoiries. Otbert, les yeux baissés, est auprès du plus vieux, qui a le bras droit posé sur son épaule, et se tient un peu en arrière. Dans l'ombre, derrière chacun des deux vieux chevaliers, on aperçoit deux écuyers habillés de fer comme leurs maîtres, et non moins vieux, dont la barbe blanchie descend sous la visière à demi baissée de leurs heaumes. Ces écuyers portent sur des coussins de velours écarlate les casques des deux vieillards, grands morions de forme extraordinaire dont les cimiers figurent des gueules d'animaux fantastiques. Les deux vieillards écoutent en silence ; le moins vieux appuie son menton sur ses deux bras réunis et ses deux mains sur l'extrémité du manche d'une énorme hache d'Ecosse. Les convives,occupés et causant entre eux, ne les ont pas aperçus.|narration
En ce moment il aperçoit les portraits disposés sur le mur la face contre la pierre.|action
À Magnus.|toward
Montrant l'autre vieillard.|action
Se redressant.|action
Les regardant tous en face.|action
À Gorlois.|toward
À ses fils.|toward
Aux hérauts et aux trompettes.|toward
Entre par la galerie du fond un mendiant, qui paraît presque aussi vieux que le comte Job. Sa barbe blanche lui descend jusqu'au ventre. Il est vêtu d'une robe de bure brune à capuchon en lambeaux, et d'un grand manteau brun troué ; il a la tête nue, une ceinture de corde où pend un chapelet à gros grains, des chaussures de corde à ses pieds nus. Il s'arrête au haut du degré de six marches, et reste immobile, appuyé sur un long bâton noueux. Les pertuisaniers le saluent de la bannière et les clairons d'une nouvelle fanfare. Depuis quelques instants Guanhumara a reparu à l'étage supérieur du promenoir et elle assiste à toute la scène.|narration
Montrant Magnus.|action
LA SALLE DES PANOPLIES.|music
Sa tête tombe sur sa poitrine; il sort à pas lents par le fond du théâtre. Otbert, qui est entré depuis quelques instants, le suit des yeux. Le mendiant s'enfonce sous les arcades de la galerie. Tout à coup le visage d'Otbert s'éclaire d'une expression de joie et de surprise. Régina apparaît au fond du théâtre, du côté opposé à celui par lequel le mendiant est sorti. Régina radieuse de bonheur et de santé.|narration
Elle lui rend le poignard.|object
Elle sort par la galerie du fond sans voir Job et Régina, qui entrent du côté opposé.|exit
À Régina.|toward
À Otbert.|toward
Il leur prend les mains.|interaction
Il va à la fenêtre.|setting
À Otbert et à Régina.|toward
Baissant la voix.|delivery
Il sort par la porte de gauche.|exit
Pendant ces dernières paroles, Guanhumara est rentrée par la galerie du fond. Elle conduit Hatto et lui montre du doigt Otbert et Régina, qui se tiennent embrassés. Hatto fait un signe, et derrière lui arrivent en foule les princes, les burgraves et les soldats. Le marquis leur indique du geste les deux amants, qui, absorbés dans leur contemplation d'eux-mêmes, ne voient rien et n'entendent rien. Tout à coup, au moment où Otbert se retourne entraînant Régina, Hatto se dresse devant lui. Guanhumara a disparu.|narration
Aux princes.|toward
Aux seigneurs.|toward
Aux assistants.|toward
Il pousse du pied le gant d'Otbert.|interaction
Au mendiant.|toward
Il présente son bras à Magnus.|action
La stupeur est au comble. Le cercle s'élargit. L'empereur, appuyé sur la grande épée, se tourne vers les assistants et promène sur eux des regards terribles.|narration
Aux burgraves.|toward
Les burgraves baissent la tête avec une sombre expression d'abattement, d'indignation et d'épouvante. Il poursuit.|delivery
Apercevant Zonglio Giannilaro.|action
Au pendragon de Bretagne.|toward
Aux deux marquis Platon et Gilissa.|toward
Au comte Lupus.|toward
Au duc Gerhard.|toward
Tous semblent frappés de consternation et de terreur. Depuis quelques instants Job est entré et s'est mêlé en silence aux chevaliers. Magnus seul a écouté l'empereur sans trouble, et n'a cessé de le regarder fixement pendant qu'il a parlé. Quand Barberousse a fini, Magnus le regarde encore une fois de la tête aux pieds, puis son visage prend une sombre expression de joie et de fureur.|narration
Il écarte d'un geste formidable les soldats et les princes, marche au fond du théâtre, franchit en deux pas le degré de six marches, saisit de ses deux poings les créneaux de la galerie, et crie au dehors d'une voix tonnante.|narration
Croisant les bras et regardant l'empereur en face.|action
Montrant les soldats.|action
Montrant Job.|action
Pendant que Magnus a parlé, le cercle des burgraves s'est resserré lentement autour de l'empereur. Derrière les burgraves est venue se ranger silencieusement une triple ligne de soldats armés jusqu'aux dents, au-dessus desquels s'élève la grande bannière du burg mi-partie rouge et noire, avec une hache d'argent brodée dans le champ de gueules, et cette légende sous la hache : MONTI COMAM, VIRO CAPUT. L'empereur, sans reculer d'un pas, tient cette foule en respect. Tout à coup, quand. Magnus a fini, l'un des burgraves tire son épée.|narration
Désignant du geste les assistants.|action
À Magnus, qui est resté debout.|action
Il fait signe à un soldat de lui mettre au cou un des colliers de fer. Le soldat baisse la tête et détourne les yeux. Job lui fait signe de nouveau. Le soldat obéit. Les autres burgraves se laissent enchaîner sans résistance. Job, la chaîne au cou, se tourne vers l'empereur.|narration
Moment de silence.|delivery
Il promène ses regards autour de lui.|action
Levant les mains au ciel.|action
Il tire un poignard de la ceinture.|object
Elle montre un coin du caveau.|action
Elle montre le banc de pierre.|action
Elle saisit le bras droit de Job.|interaction
Elle lui montre les trois barreaux rompus.|action
Elle lui saisit la main de nouveau.|interaction
Désignant du pied une dalle.|action
Elle lève son voile et montre à Job son visage décharné et lugubre.|object
Job écarte lé drap noir avec épouvante. Les hommes masqués le laissent faire. Le comte lève le suaire et voit une figure pâle. C'est Régina.|action
À Guanhumara.|toward
Elle étend sa main droite sur le cercueil.|interaction
Levant les yeux au ciel.|action
À Job.|toward
Apercevant Job.|action
Il pose sa main sur la tête de Job.|interaction
Il le regarde avec des yeux enivrés.|action
Elle fait un signe. Régina, vêtue de blanc, apparaît au fond de la galerie à gauche, chancelante, soutenue par les deux hommes masqués et comme éblouie. Elle aperçoit Otbert et vient tomber dans ses bras avec un grand cri.|narration
Tous tombent à genoux sous la bénédiction de l'empereur.|action
Une chambre à coucher. La nuit. Une lampe sur une table.|setting
Un nouveau coup.|narration
Un quatrième coup.|narration
L'examinant encore.|action
Il s'y blottit avec peine.|action
Elle pousse la porte de l'armoire qui se referme.|action
Pesant la bourse.|action
Bruit de pas à la petite porte.|narration
Remettant le manteau à la duègne.|object
À don Carlos.|toward
Don Carlos tire son épée.|action
Les champions s'arrêtent, entre Josefa par la petite porte et tout effarée.|entrance
Doña Josefa fait un pas vers la porte, Hernani l'arrête.|action
On frappe de nouveau.|narration
À doña Sol.|toward
À Doña Sol.|toward
Aux deux jeunes gens.|toward
Il jette son chapeau.|object
Don Ruy Gomez renvoie ses gens d'un signe. Il examine don Carlos, que doña Sol regarde avec crainte et surprise, et sur lequel Hernani, demeuré dans un coin, fixe des yeux étincelants.|narration
Il s'incline sur les mains du roi et les baise.|interaction
Au duc.|toward
Il appelle ses valets.|delivery
Il lui donne la main et la reconduit à la porte. - Elle sort.|exit
Il prend Hernani à part.|interaction
Ils sortent avec les valets et les flambeaux. Le duc précédant le roi une cire à la main.|exit
Il sort par la petite porte.|exit
Un patio du palais de Silva. À gauche, les grands murs du palais, avec une fenêtre à balcon. Au-dessous de la fenêtre, une petite porte. À droite et au fond, des maisons et des rues. - Il est nuit. - On voit briller çà et là, aux façades des édifices, quelques fenêtres encore éclairées.|setting
Ils arrivent tous quatre, don Carlos en tête. Ils sont enveloppés de longs manteaux dont leurs épées soulèvent le bord inférieur.|entrance
Montrant la fenêtre qui n'est pas éclairée.|action
Il promène ses yeux sur les croisées éclairées.|action
Don Carlos se détourne gravement et le regarde en face.|action
À Ricardo.|toward
Tourné vers le balcon de doña Sol, toujours noir.|action
Il frappe de nouveau des mains.|narration
Entrouvrant la porte.|action
Carlos rabat son chapeau sur son visage, et s'avance précipitamment vers elle. Doña Sol, laissant tomber sa lampe.|object
Elle veut rentrer.|action
Elle recule de quelques pas.|movement
Elle se débat dans ses bras.|aggression
Elle lui arrache le poignard de sa ceinture. Il la lâche et recule.|aggression
Il veut faire un pas. Doña Sol lève le poignard.|aggression
Il lui saisit le bras.|interaction
Il tire son épée.|action
Il ôte son manteau et le jette sur les épaules du roi.|object
Le roi s'enveloppe du manteau.|object
Il se place à ses pieds.|action
Bruit de cloches au loin.|narration
Hernani se lève.|action
Lui montrant la petite porte.|action
Tumulte et cris.|delivery
Retenant Hernani.|interaction
LE CHÂTEAU DE SILVA. Dans les montagnes d'Aragon. La galerie des portraits de famille de Silva ; grande salle, dont ces portraits entourés de riches bordures, et surmontés de couronnes ducales et d'écussons dorés, font la décoration. Au fond une haute porte gothique. Entre chaque portrait une panoplie complète, toutes ces armures de siècles différents.|setting
Au page qui entre.|toward
Il se rassied dans son fauteuil.|action
Le page salue et sort.|exit
Il va présenter la main à doña Sol, toujours pâle et grave.|object
Doña Sol, après que le duc a disparu, fait quelques pas comme pour suivre ses femmes, puis s'arrête, et, dès qu'elles sont sorties, revient vers Hernani avec anxiété.|movement
Examinant le coffret.|action
Il prend l'une après l'autre toutes les pièces de l'écrin.|object
Doña Sol va au coffret, y fouille et en tire un poignard.|action
Il lève les yeux et les promène sur les portraits qui entourent la salle.|action
À ce mot, Ruy Gomez se détourne en tressaillant, et fixe sur doña Sol un regard terrible.|toward
À Hernani.|toward
Le page s'incline et sort.|exit
Le duc croise les bras, baisse la tête et reste un instant rêveur. Le roi et doña Sol l'observent en silence, et agités d'émotions contraires, enfin le duc relève son front, prend la main du roi, le mène devant le plus ancien des portraits, celui qui commence la galerie à droite du spectateur.|narration
À un autre.|toward
Don Ruy Gomez s'incline devant le roi, lui prend la main et le mène devant le dernier portrait, derrière lequel est caché Hernani. Doña Sol le suit des yeux avec anxiété.|action
Aux portraits.|toward
Au duc d'Alcala.|toward
Il revient sur le devant du théâtre, haletant, immobile, sans plus rien voir ni entendre. L'oeil fixe, les bras croisés sur la poitrine. Cependant le roi sort avec doña Sol. La suite des seigneurs sort après eux deux à deux chacun à son rang. Ils se parlent à voix basse entre eux. Dès qu'ils sont sortis, don Ruy Gomez lève les yeux, les promène autour de lui et voit qu'il est seul. Il court à la muraille, détache deux épées d'une panoplie, les mesure toutes deux, et les dépose sur une table ; puis il va au portrait, presse le ressort ; la porte se rouvre.|narration
À don Ricardo.|toward
Il tombe à genoux devant le tombeau.|action
Bruit de pas.|narration
Bruit de pas dans l'ombre.|narration
Nouveaux conjurés. Bruit de pas.|narration
Il tire un des parchemins de l'urne.|interaction
Il remet le cor à sa ceinture.|object
Il prend son épée par la pointe et l'élève au-dessus de sa tête.|aggression
Il tire un poignard et l'agite.|aggression
À l'Empereur.|toward
Les grands seigneurs sortent du groupe des conjurés où est resté Hernani. Le duc d'Alcala les entoure de gardes.|movement
Tous les conjurés grands d'Espagne se couvrent en même temps.|object
Aux prisonniers.|toward
Aux courtisans et aux gardes.|toward
Il jette son poignard.|object
L'oeil fixé sur sa bannière.|action
Montrant doña Sol.|action
Il tire son épée, et l'en frappe trois fois sur l'épaule.|interaction
À Saragosse. Une terrasse du palais d'Aragon. Au fond la rampe d'un escalier qui s'enfonce dans le jardin. A droite et à gauche deux portes donnant sur cette terrasse que ferme au fond du théâtre une balustrade surmontée de deux rangs d'arcades moresques, au-dessus et au travers desquelles on voit les jardins du palais, les jets d'eau dans l'ombre, les bosquets avec des lumières qui s'y promènent, et au fond les faîtes gothiques et arabes du palais illuminé. Il est nuit. On entend des fanfares éloignées. Des masques en domino, épars, isolés ou groupés, traversent çà et là la terrasse. Sur le devant du théâtre un groupe de jeunes seigneurs, leurs masques à la main, riant et causant à grand bruit.|setting
Il cherche à l'entraîner.|interaction
Il veut l'entraîner.|interaction
À la balustrade.|setting
Le cor recommence.|narration
Elle sort par la porte de la chambre nuptiale.|exit
Il présente une fiole à Hernani qui la reçoit en pâlissant.|object
À don Ruy Gomez.|toward
Elle tire un poignard sur son sein.|aggression
À don Ruy.|toward
Elle lui arrache la fiole.|object
Elle boit.|action
Il porte la fiole à sa bouche.|action
Il boit et jette la fiole.|action
Ils s'assoient l'un près de l'autre.|action
D'une voix qui s'éteint.|delivery
Entre le Marquis Gédéon.|entrance
Il s'approche de Mouffetard|movement
Au marquis|toward
dans le bois.|setting
Levant les jeux au ciel.|action
Le théâtre représente un coin de verdure, dans la campagne, Noellie est endormie sur un banc de gazon, à côté de sa guitare.|setting
Il chante sur un air ridicule qu'il improvise.|delivery
À peine a-t-il fini son chant que Noellie commence une ritournelle sur sa guitare.|music
À Noellie.|toward
Elles se retirent.|exit
La musique cesse.|delivery
Ramassant la boite.|object
Tournant la boite entre ses doigts.|interaction
La boite recommence son air.|music
Il s'assoupit.|action
AIR : Marchande de marée.|music
AIR : Quand on conspire.|music
Elle saisit le procès-verbal.|object
À Noémie.|toward
Tous s'approchent.|movement
La boîte exécute a nouveau sa berceuse provençale.|music
Le théâtre représente un salon élégant.|setting
AIR : Quand tu chantes, bercée.|music
AIR : C'est Bonhomme, de Nadaud.|music
Rendant le flacon vide.|action
AIR : les Gueux, de Béranger.|music
Elles se rapprochent.|movement
AIR : Hommes nous, d'où sortez-vous ?|music
Prenant la bouteille.|object
Allant vers La guérite.|setting
AIR de Muselle, de Murger.|music
AIR : Dans mon verre, de Darcier.|music
Elle va de long en large sur la scène.|movement
Elle se place dans la guérite.|setting
AIR. Du Chalet.|music
Lisant une note.|action
Bonhomme sort avec Rognelard qui gesticule.|exit
Il lit à haute voix la feuille de papier.|action
Le théâtre représente le cabinet de travail de Molière. - Une porte au fond. - Au-dessus de la porte, le portrait d'Armande Béjart. - Sur un guéridon, un volume ouvert des oeuvres de Molière. - Au lever du rideau, Molière, assis devant une table, écrit.|setting
Feuilletant un volume de ses oeuvres.|action
Revenant sur le devant de la scène.|setting
Il ouvre une fenêtre.|action
Une salle du château d'Heverlé. Panoplies, fauteuils armoriés, portraits d'ancêtres, etc.|setting
AIR de la Branche cassée.|music
Reprenant le chant.|delivery
Il embrasse sa mère.|interaction
AIR de la Vieille Chanson, de Darcier.|music
AIR : Evohe ! que ces déesses...|music
Ils sortent précipitamment.|exit
L'examinant avec soin.|action
Il lui montre sa pique.|action
Il présente le verre à Van Bock.|object
Il ferme les paupières.|action
Il soulève le chapeau et montre le verre vide.|action
Il retombe en gesticulant.|action
Van Bock lance le pied. Tyl s'efface. Le comte reçoit le coup de pied de Van Bock.|aggression
Il montre son chapeau.|action
Le page sort. Les docteurs entrent, en chapeaux pointus, trois par trois, s'arrêtant à chaque pas pour saluer le Comte et la Comtesse.|exit
AIR : Au clair de la lune.|music
S'apprêtant à sortir du sac.|exit
Sautant a pieds joints, de long en large.|action
Il montre les murs nus.|action
Il frappe le chapeau trois fois avec son bâton.|aggression
Il prend le bâton, le retourne, et frappe le chapeau avec l'autre bout. Des sous tombent à terre.|object
Le Théâtre représente un paysage agreste, orné de quelques maisons ; celle de Monsieur de Kerkabon est la première, à gauche ; la seconde appartient à Monsieur de Saint-Yves ; elles sont à peu de distance l'une de l'autre, et seulement séparées par quelques arbres, annonçant une avenue. Le fond du théâtre est occupé par trois collines opposées. Au dessus de la seconde, à droite du spectateur, s'élève un mur de couvent, hérissé de pointes de fer, et renfermant une espèce de parc, à l'extrémité duquel on aperçoit une partie du monastère, surmonté d'un clocher en dehors. Sur le portail attenant au mur de clôture, on lit : COUVENT DES URSULINES. Le reste de la scène est orné de groupes d'arbres, de gazons, de fleurs, de berceaux, etc. etc.|narration
Le jour commence. Au lever de la toile, mademoiselle de Kerkabon, une guirlande à la main, parcourt différents groupes de villageois et villageoises, occupés, les uns à remplir des corbeilles de fleurs, à faire des bouquets, des guirlandes ; les autres à parer un berceau placé à droite, vers l'avant-scène et sous lequel l'aimable Kerkabon se dispose à célébrer la fête de son amie, ( Mademoiselle de Saint-Yves ); elle observe le lever du soleil, dont les rayons commencent à dorer l'horizon ; elle porte à différentes fois ses regards sur la maison de son amie, qu'elle craint de voir paraître trop tôt, et presse le travail des ouvriers ; elle attache vivement sa guirlande au berceau, dessine quelques pas, en le considérant avec satisfaction, et se place dessous un moment, pour voir si la couronne de fleurs suspendue au sommet tombera bien directement sur la tête de l'objet chéri auquel on la destine. Les villageois profitent de cette occasion, pour offrir à leur jeune maîtresse le tribut de leur reconnaissance. Ils abandonnent un moment leur ouvrage, et se groupent avec empressement, au pied et l'entour du berceau.|narration
Au même instant, le jeune sauvage, armé de son arc et de ses flèches, sort de la maison de Monsieur de Kerkabon, et complète le tableau, en s'arrêtant avec admiration à quelque distance du groupe villageois, L'aimable et modeste Kerkabon se dérobe à cet hommage, pour courir au devant de l'Ingénu, qui lui baise la main avec respect, et prie le ciel d'exaucer ses voeux reconnaissants en faveur de sa bienfaitrice. Elle lui témoigne de nouveau le plus vif intérêt, et le voyant disposé à partir pour la chasse, l'invite à hâter son retour ; il le promet, et après avoir jeté un regard expressif sur l'habitation de mademoiselle de Saint-Yves, après avoir porté la main sur son coeur et poussé un profond soupir, il gagne le sommet de la troisième colline avec rapidité.|narration
À peine le jeune sauvage a-t-il disparu, que, du côté opposé, arrive Gilotin, ridiculement paré, et se disposant à entrer chez Monsieur de Saint-Yves. Mademoiselle de Kerkabon l'aperçoit et l'appelle ; il approche, et frappé des préparatifs de la fête, sans en deviner l'objet, il questionne les villageois et leur maîtresse, qui, tour à tour, se moquent de lui. Mademoiselle de Kerkabon lui fait entendre que d'après l'union projetée, il est honteux pour lui d'ignorer le motif d'une fête dont il devrait être l'ordonnateur. Étonné de cette réponse, il met ses besicles, fouille dans sa poche, en tire un almanach ( un Mathieu Lansberg ), qu'il consulte, y voit que la fête du jour est celle de sa prétendue, et, désespéré de l'avoir oublié, il parcourt la scène avec extravagance, se soufflette à droite et à gauche, et sort, en promettant de réparer bientôt sa faute.|narration
Mademoiselle de Kerkabon exprime le chagrin que doit éprouver son amie, au moment d'épouser un pareil original.|narration
On entend un bruit sourd. Monsieur de Saint-Yves et Monsieur de Kerkabon, paraissent tour à tour à leur fenêtre ; le premier d'intelligence avec les principaux acteurs de la fête, leur annonce l'arrivée de sa fille Mademoiselle de Kerkabon ordonne aux villageois de se cacher jusqu'au signal convenu. Ils obéissent, après avoir enlevé et fait disparaître dans le feuillage, la couronne suspendue au sommet du berceau. Monsieur de Saint-Yves, et son ami, se font signe de descendre, et au moment où mademoiselle de Saint-Yves ouvre la porte, les autres ferment ensemble leurs fenêtres.|narration
Mademoiselle de Kerkabon se présente à son amie, qui s'élance pour l'embrasser ; toutes deux se témoignent un attachement sincère, tendre et réciproque. Monsieur de Saint-Yves et Monsieur de Kerkabon entrent doucement en scène, tenant chacun un bouquet, qu'ils cachent derrière leurs dos. À peine se sont-ils rapprochés, que le signal est donné : tous les villageois accourent et forment un groupe de fleurs, une espèce de parterre à l'entour de Mademoiselle de Saint-Yves, qui, placée exactement au milieu ( comme une autre Flore ), reçoit en même temps l'hommage de l'amour paternel, de l'amitié, et de plus respectueuse reconnaissance. Son ravissement égale sa surprise ; elle saisit avec attendrissement le bouquet de son père, ceux de Monsieur et de Mademoiselle de Kerkabon, témoigne à tous l'émotion qu'elle éprouve... L'attendrissement devient bientôt général.|narration
Gilotin parait, un énorme bouquet à la main ; il perce la foule pour arriver jusqu'à sa prétendue, et se, jetant brusquement à ses pieds, lui présente un ridicule hommage. Mademoiselle de Saint-Yves fuit tour à tour dans les bras de son père, de son amie, et de Monsieur de Kerkabon, pour éviter la persécution d'un homme qu'elle ne peut aimer. Gilotin, la poursuivant, se trouve toujours offrir son bouquet à tout autre qu'à elle : enfin, Monsieur de Saint-Yves s'approche et prend le bouquet, qu'il remet lui même à sa fille, eu l'invitant à mieux accueillir l'époux qu'il lui destine. Elle pousse un douloureux soupir. Monsieur de Saint-Yves rassure Gilotin, en lui promettant de nouveau qu'il deviendra son gendre. La sensible Kerkabon, et son frère s'empressent autour de leur amie, on la conduit sous le berceau... À peine y est-elle arrivée, qu'elle s'y trouve couronnée, et pour ainsi dire, enchaînée de fleurs. Gilotin exprime son admiration.|narration
Pendant cette scène, deux domestiques ont apporté une table essentiellement garnie de fruits et de laitage. Gilotin s'empresse d'y prendre place à côté de sa prétendue... On déjeune, tandis que les villageois se livrent au plaisir de la danse.|narration
Vers la moitié du divertissement, le jeune Sauvage accourt du haut de la colline, tenant de la main droite une espèce de trophée de chasse, surmonté d'une poignée de fleurs, et de l'autre son arc. Il dépose respectueusement son offrande aux pieds de Mademoiselle de Saint-Yves, qui la reçoit avec bonté. Il court ensuite embrasser Monsieur de Kerkabon, saisit la main de sa bienfaitrice, qu'il presse contre son coeur, et salue Monsieur de Saint-Yves. Il se tient debout, près de la table, et jeté de temps en temps les yeux sur Mademoiselle de Saint-Yves, qui, s'en apercevant. détourne modestement les siens. Le divertissement continue. On invite Mademoiselle de Saint-Yves à danser avec Gilotin. Elle cherche à s'en défendre ; mais son père l'ordonne, elle obéit. Pendant le pas de deux, dansé ridiculement d'une part, et négligemment de l'autre, l'Ingénu ne s'occupe que de l'objet de sa secrète ardeur, et si l'aimable Saint-Yves laisse, sans le vouloir, échapper un regard de son côté, il éprouve une agitation, un doux frémissement, qu'il réprime aussitôt par respect. Le pas de deux fini, Mademoiselle de Kerkabon veut aussi prendre part au divertissement, elle détermine Monsieur de Saint-Yves à danser avec elle ; Monsieur de Kerkabon choisit, à son tour, une danseuse parmi les plus jeunes villageoises, et tous quatre figurent un menuet, suivi d'une Gavotte nouvelle. Les villageois sont dans l'admiration ; Mademoiselle de Saint-Yves est distraite ; le jeune Sauvage se tient toujours éloigné : Gilotin, très attentif, applaudit à chaque pas. Après la Gavotte, chacun reçoit les compliments d'usage ; enfin, il ne reste plus, pour compléter la fête, qu'a voir danser le jeune Sauvage ; on l'y invite, il s'en défend, sous prétexte de ne savoir que la danse de son pays. C'est précisément cette danse que l'on veut connaître ; on le presse de nouveau ; Mademoiselle de Saint-Yves l'invite à son tour, il cède. Sa danse est vigoureuse et marquée. Il frappe la terre avec force, dessine plusieurs attitudes pittoresques, tourne avec agilité ; la vivacité de ses pas égale la souplesse de ses mouvements ; il enchante les spectateurs, et termine sa danse par une pirouette, arrêtée dans une attitude pittoresque. En tournant, il a laissé tomber, de son sein, un médaillon à deux portraits, dont Gilotin s'empare avec curiosité. On s'approche pour l'examiner. Mademoiselle de Kerkabon, frappée de la ressemblance, le présente vivement à son frère, qui, à son tour, y reconnait l'image d'un frère chéri, mort en Canada, ainsi que sa femme. Il compare la peinture avec les traits du jeune Sauvage, la ressemblance est parfaite. Il s'élance pour embrasser un neveu auquel lui et sa soeur ont servi de parents avant de savoir qu'il était de la famille ; satisfaction générale. Chacun embrasse le cher neveu : Mademoiselle de Saint Yves est la seule qui hésite ; Gilotin se présente à sa place, le jeune Sauvage le repousse. Monsieur de Saint-Yves permet à sa fille d'accorder ce qu'elle refusait par décence ; l'embrassade est donnée et reçue avec ivresse, ce qui donne beaucoup d'humeur à Gilotin, et lui fait quitter brusquement la scène. Monsieur de Kerkabon s'aperçoit du trouble de Mademoiselle de Saint-Yves et du délire de son neveu, il sourit à celui-ci, en lui faisant comprendre qu'il a un peu trop appuyé sur le baiser. Le jeune homme, en montrant celle qu'il n'a pu voir sans l'aimer, répond :|narration
Cette réponse, franche et ingénue, fait naître à Monsieur de Kerkabon le désir d'un entretien particulier avec Monsieur de Saint-Yves ; il engage son ami à faire un tour de promenade, pendant lequel il paraît avoir un nouveau projet à lui communiquer ; Monsieur de Saint-Yves accepte. Les deux amis quittent la scène, en se tenant tous les deux sous le bras. Les villageois se dispersent dans la campagne.|narration
Le jeune Kerkabon, plus libre et moins timide, s'approche de Mademoiselle de Saint-Yves, pour lui faire entièrement l'aveu de son amour ; elle parait sensible, mais elle n'ose encore y répondre. L'aimable tante l'y détermine, en lui donnant l'espoir d'une union plus douce que celle projetée par son père. Kerkabon, impatient, prend enfin qu'il est tendrement aimé de celle qu'il idolâtre depuis longtemps ; son ivresse est au comble ! Elle tient du délire !... Pour le calmer et le rendre à la fois plus digne de plaire, sa jeune tante, qui soigne son éducation, lui propose une leçon de lecture ; elle l'appelle, en courant elle-même se placer sur un banc de gazon qui se trouve vers l'avant-scène, à gauche du spectateur. Il appelle à son tour son amie, et tous trois occupent bientôt le même siège ; la phrase qu'on lui présente exprime des sentiments d'amour. Il la lit couramment, et la répète plussieurs fois avec transport, Mademoiselle de Saint-Yves le félicite de ses progrès, et lui propose, à son tour, une leçon de danse française ; il accepte avec empressement. Mademoiselle de Kerkabon prend son sistre, et le couple amoureux se place au milieu de la scène.|narration
Après quelques temps détachés, quelques développements exécutés avec grâce et précision, par la maîtresse, imités avec série, mais d'une manière chancelante par l'écolier, on passe aux enchaînements, et de suite au genre de danse le plus agréable.|narration
Sous le regard de la beauté, les progrès d'un amant sont rapides : Kerkabon l'éprouve, et devient en un moment assez fort pour seconder l'aimable de Saint-Yves. Vers la fin du pas de deux, d'une exécution brillante et légère, Gilotin parait dans le fond du théâtre, où il se cache un moment derrière un buisson. Il témoigne sa surprise, son mécontentement, et au dernier groupe, il vient passer sa tête sous les bras alors entrelacés. Ne vous gênez pas ! (semble-t-il dire aux amants, qui le fixent avec mépris), ne vous gênez pas !... Il se fâche ; on rit. Il plaisante Mademoiselle de Saint-Yves sur sa leçon de grâces ( bien inutile selon lui ), qu'elle vient de donner... à un Sauvage. L'expression choque le jeune amant, qui menace, à son tour, son rival. Celui-ci fait entendre qu'il ne faut pas plaisanter avec lui, qu'il est crâne, très crâne, et qu'enfin, s'il ne danse pas avec grâce, il sait joliment manier l'épée : à ces mots, les deux femmes éclatent de rire. L'amant défie son rival aux armes, comme à tout ce qu'il voudra entreprendre pour mériter la belle de Saint-Yves. Mademoiselle de Kerkabon, désirant s'amuser aux dépends du fanfaron, court chercher deux fleurets ; elle en présente un à son neveu, l'autre au valeureux Gilotin, qui remue d'abord avec crainte, mais qui, s'apercevant ensuite que ce ne sont que des fleurets, et des fleurets bien boutonnés, se met ridiculement en garde, en provoquant son adversaire.|narration
Il est touché plusieurs fois de suite, et se plaint de ce que son rival tire toujours du côté opposé à sa parade, ils changent de place ; même affront. Gilotin se lasse des bottes simples, et veut tirer à toutes feintes : il est encore plus maltraité ; enfin, profitant d'un moment où le jeune Kerkabon veut bien le ménager, il s'enhardit, pousse botte sur botte, avec obstination, se démène le corps et les bras.... On entend un grand roulement de tambour ; le faux brave, tremblant de tout son corps, abandonne le fleuret, et court se cacher entre les deux femmes.|narration
Le peuple s'assemble, on distribue des armes. Gilotin cherche à fuir, il est arrêté par un caporal, qui le ramène sur l'avant-scène, et lui présente une épée. Le poltron la refuse, sous prétexte qu'étant fils de bailli, il me doit point se battre : il est homme de plume, dit-il, et point du tout homme d'épée. Kerkabon la demande avec noblesse, et invite le caporal à congédier un lâche ; Gilotin s'enfuit à toutes jambes.|narration
L'officier examine le jeune homme, dont l'habit n'est, point français. Celui-ci, courant au drapeau et le pressant contre son coeur, fait entendre qu'il est digne de combattre sous lui ; on lui remet l'épée. Mademoiselle, de Saint-Yves veut s'opposer à un funeste départ : la jeune tante exprime aussi ses craintes, pour un neveu qu'elle chérit : Kerkabon les rassure, et court mériter son amante. Les militaires disparaissent, avec lui, par la montagne ; les deux femmes, après l'avoir suivi des yeux le plus longtemps possible, rentrent chez elles en témoignant leurs inquiétudes.|narration
