text,label
Arsace sort.,5
À Lisandre.,12
Rideau.,11
Riant de toutes ses forces.,3
Entrée de deux Officiers et d’une Paysanne.,4
À ceux de sa suite.,12
Grand moment de silence.,3
Ils reviennent.,7
Mélicerte sort.,5
Il montre le chat.,0
En se montrant.,0
Il va vers la fenêtre.,11
"Ici la Scène change de face, et représente les bocages du Forez.",11
Cliton ressort brusquement.,5
À Bourdon.,12
Il s'en approche.,7
À Glaucias.,12
Elles tombent toutes deux sur un lit.,0
Il lit la fin de la lettre.,0
"Monsieur de Kerkabon, enchanté de ce qu'il vient d'entendre, presse à la fois dans ses bras son cher neveu et celle qu'il espère nommer bientôt sa nièce. Le bonheur de ces amants le transporte, il est ivre de joie, et rentre chez lui, les yeux mouillés des larmes du plaisir.",9
Il montre Dusincère.,0
Les domestiques se retirent.,5
Cherchant l'endroit.,0
Il s'écrie en baissant le papier en sorte que Lucas ne voit plus rien.,3
"Il ouvre ses tiroirs, en tire des objets de toilette qu'il jette à Baptiste.",0
Il va pour se retirer.,7
Blanche revient.,7
Il montre le marquis.,0
À Mariamne.,12
Il lit une lettre.,0
Elle le prend.,10
Il présente ensuite à Pallas et à Vénus.,0
Il lui ouvre une porte.,0
Aux citoyennes.,12
"Viennent successivement plusieurs autres Officiers, à qui Antoine recommande également de ne point troubler son Maître.",4
Il prête l'oreille.,0
"Arbas met l'épée à la main et va percer le Dragon, qui fait encore quelque mouvement qui oblige Arbas de retourner sur le devant du théâtre.",1
Il prend son fils par la main.,6
Aux dames.,12
Cécile approche son fauteuil.,7
Il pose à gauche.,10
"Le Marquis s'enfuit par une allée d'où il est sorti, Zéronès par une allée opposée qui est censée conduire au château.*",5
"Elle se met en devoir de le faire, on s'en défend.",1
Un peu bas.,3
Il s'adresse au Marchand et à la Femme.,12
"Elle ne sait plus. Voulait-elle essayer de se reprendre, et pour s'excuser à ses yeux, feindre la surprise, l'étourdissement. Voulait-elle limiter la part de Maurice et se donner la joie de l'inquiéter ? Criait-elle simplement par instinct, afin de jeter un cri, pour rien du tout ? Mais quand elle voit Maurice se dresser sur le lit, penaud et prêt à quitter la place comme une place retenue, elle l'entoure de ses bras et l'attire et le force de retomber.",9
À Marck.,12
Montrant le jeune Gourville.,0
À Flaminius.,12
Sa femme et sa fille entrent.,5
"Il se dirige vers le talus, et aperçoit Emile qui continue à dormir lourdement.",11
Le Page va quérir les parents.,7
Branle.,8
Elle va essayer le chapeau devant la glace ; puis revient vers la table.,10
À demi voix.,3
Il brandit son thyrse.,0
AIR : Ces filles sont si sottes.,8
Elle regarde autour d'elle avec une confusion éperdue.,0
Avec hésitation.,3
Air : ***,8
Il lui arrache les poils de la barbe.,6
Montrant les portraits.,0
Il descend la scène d'un pas mal assuré.,7
"Air : Amis, voici la riante semaine.",8
On entend un bruit de voiture.,9
Aux Hurons.,12
Et il s'en va.,5
Air : Maman qu'est-ce qu'ils faisaient donc ?,8
Elle ne paraît que pour annoncer.,4
Ils sortent du côté du Jardin.,5
"AIR. Pour Janete, etc.",8
"À Mademoiselle Saint-Yves, en la prenant par la main.",12
"Il y a ici quelques scènes italiennes, dans lesquelles Mezzetin et Pasquariel rendent compte à Octave du succès de leurs fourberies ; celui-ci les engage à ne pas s'en tenir là, et l'on concerte de se déguiser en Bohémiens, d'aller trouver Arlequin, et de lui dire sa bonne aventure. Ces scènes préparent les scènes françaises suivantes.",9
Entre Catherine.,4
Finot sort.,5
"Le décor représentait l'intérieur du temple de la Gloire, décoré des statues des Grands Hommes. On lisait sur les piédestaux les noms de TITUS, de TRAJAN, de MARC-AURÈLE, etc. On voyait dans le fond celle se SÉSOSTRIS, de BÉLUS, d'ALXEANDRE, qui désignaient les conquérants.",11
"Puis, s'adressant à Madame Argante.",12
Bruit d'une porte violemment refermée.,9
"Elle se retire au fond du théâtre et monte les degrés du promenoir. Entre par la galerie à droite une troupe d'esclaves enchaînés, quelques-uns ferrés deux à deux, et portant à la main des instruments de travail, pioches, pics, marteaux, etc. Guanhumara, appuyée à l'un des piliers du promenoir, les regarde d'un air pensif. Aux vêtements souillés et déchirés des prisonniers, on distingue encore leurs anciennes professions.",9
Elles l'embrassent.,6
Elle relit la lettre qu'elle tenait en entrant.,0
"À peine Silvia a-t-elle dit ces mots, que quelques esprits s'avancent, et l'un d'eux dit :",12
"Il se fait du bruit dans une autre chambre à côté, où est enfermée Cloriande.",9
Le petit Strozzi rosse le petit Salviati.,1
Il montre un portefeuille.,0
"Air Je ne suis né, ni Roi, ni Prince.",8
Elle lui attache les boucles d'oreille.,10
La scène rechange.,11
Air : Allons gai !,8
À Mlle Lancy.,12
Il montre le Docteur.,0
Il s'en va avec sa femme et Finot.,5
AIR : I'n'faut pas tout dire,8
Ils rentrent.,4
"Il se promène un peu, puis il dit :",7
Il lit la lettre de Bélisaire.,0
Regardant la compagnie.,0
À Monsieur Villiers.,12
Il aperçoit le Comte.,0
"Pendant qu'il est dans cette situation, Cécile et Germeuil entrent.",4
Elle ouvre la fenêtre.,0
À Mariane.,12
Elle arrose ses fleurs.,10
AIR : en Duo.,8
Elle rentre chez elle.,4
Montrant Bonnemer.,0
Air : Honneur à monsieur de la Grinaudière.,8
Il met sa cravate.,10
"La scène représente un grand mur, sur lequel on a préparé un enduit de plâtre, pour écrire. Il y a une grande pierre isolée sur le pavé.",11
"Air : Je ne suis né ni roi, ni prince.",8
Il laisse tomber un billet.,10
AIR. Tous les matins dans nos forêts.,8
On a servi le déjeuner.,11
Ils entrent dans la maison d'Alcésime.,5
"Le Comte relit ce qu'il a écrit, et Pasquin lit la lettre.",0
Elle sort avec Laure.,5
CHANSON DU SECOND SATYRE.,8
Regardant sa main.,0
AIR : On ne peut aimer qu'une fois.,8
Montrant la salle.,0
Lélio sort.,5
On entend sonner.,0
Elle s'approche.,7
À Pyrante.,12
"Air. Lére-la, Lére Lan Lère.",8
À Mathurin et Françoise.,12
À Mademoiselle Dupont.,12
Louison met la table au milieu du théâtre : Minette jette les cartes dessus ; elles se placent toutes quatre autour ; les deux soeurs sont vis à vis l'une de l'autre.,11
Don Carlos sort.,5
Il lui montre Blanche.,0
AIR. ( Ton limeur est cathereine. ),8
Air 43. Je ne suis pas si Diable.,8
Air : Et j'y pris bien du plaisir.,8
"Le théâtre représente, à gauche, la colonnade extérieure du palais ; à droite, on voit un jardin orné de statues. Au fond, des portiques laissent appercevoir la mer, dans l'intervalle des colonnes ; et derrière le portique, à droite, s'élève un ancien temple de Neptune, bâti sur les rochers qui bordent le rivage.",11
AIR. Vogue la galère.,8
"Rosalie, la Comtesse, le Baron, Valere, Dorante assis.",0
Elle prend une carte dans le jeu.,10
On sonne.,3
Toutes les battent.,1
Tous se démasquent.,10
Arbate sort.,5
Haly paraît.,4
"Après un long silence, Mademoiselle_de_l_Espinasse sortit de sa rêverie et tira le docteur de la sienne par la question suivante :",3
Béatrix rentre.,5
On entend un bruit de hautbois et de musettes.,8
Elle renvoie les Domestiques.,6
Elle s'en va.,5
Au Breton.,12
Le Dauphin et la jeune Princesse se jettent aux pieds des gardes.,0
[À part.],2
Elle s'occupe pendant cette scène à débarrasser la table.,11
Apercevant Arlequin.,0
Presto les emmène prisonniers.,5
À Aglaé.,12
LE PIGEON AMOUREUX.,8
"AIR. Je vois venir ma mère, arrêtez-vous donc.",8
Indiquant chaque meuble.,0
Elle passe sa main sur la gorge de la marquise.,6
À Érope.,12
Phérore entre.,5
Fermant les yeux.,10
À Madame Béverlei.,12
Ils entrent.,4
Deuxième entrée.,8
Air : Ce boudoir est mon parnasse.,8
Au gouverneur.,12
Agis et Lysander sortent.,5
"À de Brie, montrant la porte de droite.",12
À Zoraïde.,12
À Lisette.,12
"Il va poser sur la table des rouleaux de papier. - Elle, le devinant, court jeter dans le tiroir, avec des débris de rubans, la lettre qu'elle avait laissée en vue.",10
Elle regarde Madeleine par la porte entrouverte.,0
"Perillo, en sortant, rencontre Minuccio et échange quelques mots avec lui.",5
Montrant le parterre.,0
Il se retire.,7
STANCES.,8
"Polichinelle, dans la nuit, vient pour donner une sérénade à sa maîtresse. Il est interrompu d'abord par des violons, contre lesquels il se met en colère, et ensuite par le Guet, composé de musiciens et de danseurs.",4
Elle embrasse Claire.,6
Il lui prend la main.,10
Levant les mains au ciel.,0
À Picard.,2
"Marton et Frontin entrent les premiers ; ensuite Madame Dorval et Dumont, tous quatre restent en situation, et Dorval reste aux genoux de Lise.",4
Lisidas paraît.,4
AIR. Va-t'en voir s'ils viennent.,8
À Merlin.,12
À Clodomir.,12
"La porte dans le fonds s'ouvre et un homme mal habillé et couvert de chaines sort, le geôlier le conduit au pied de L'Abbé en disant :",0
MAXIME sort.,5
"Lancy avec sa fille, Hilaire avec sa femme, forment sur le devant de la scène un tableau muet et touchant. Les soldats les portent sur les bras. Ils sont immobiles de saisissement. Après un repos.",9
À Barcelle.,12
En montrant Aruni.,0
Killegre sort.,5
Alidor paraît.,4
"Pour bien entendre cette exclamation, qui paraît venir à propos de rien, il est nécessaire de savoir que Clitandre tourmente toujours Cidalise de façon ou d'autre. Nouvelles propositions, nouveaux refus. Plaintes de Clitandre ; complaisance de Cidalise. Il faut au reste qu'elle se plaigne de se trouver trop sensible, et de paraître craindre que ce ne soit pour Clitandre une raison de se défier de sa constance. Car sans cela, que voudraient dire les propos qu'on va trouver ci-dessous.",9
À Andronic.,12
"AIR 42. Dupont, mon ami.",8
Il continue de lire.,3
Air : Vive les fillettes.,8
À Doralie.,12
"Le père, la mère et la fille s'embrassent.",6
Elle ferme la porte du fond.,10
Air: Pour la Baronne.,8
Damis sort.,5
Il tire un portrait de sa poche.,10
On donne des bouquets.,10
Montrant Fablenville.,0
En montrant Coligny.,0
Un pompier sort.,4
Elle s'appuie sur Eudoxe.,6
"AIR. Chacun a son ton, son allure.",8
À Madame Varseuil.,12
À Doligni père.,12
Un démon paraît en tourbillon.,4
Air : de madame Angot.,8
Écartant les cheveux.,10
Puis jetant les yeux sur Lucidor.,0
On entraîne Emirène.,6
Ils entrent an fond.,4
Examinant le coffret.,0
AIR. Le tout par nature.,8
AIR. Aperlua bona.,8
Après un silence et avec effort.,3
"Jésus paraît au milieu de son parti, qui donne la chasse aux négociants, renverse leurs loges : L'action s'engage vivement ; les négociants succombent ; Jésus, tandis que les siens poursuivent, se trouve enveloppé par un reste du parti, qui lui lance des traits et des pierres ; mais par la manière précipitée dont les ennemis se sont placés, ces pierres et ces traits tombent sur eux-mêmes : Jésus élève les mains, et la foudre, lancée vers les voûtes du Temple, écrase ou dissipe les ennemis.",9
Elle sort avec Rosa.,5
Elle lui prend la pièce des mains.,10
Quatre bergers et une bergère ferment le divertissement.,5
Elle est venue elle aussi se mettre à genoux lentement près de Madame de Lucenay.,4
Voyant Monsieur Florimon.,0
Poquelin s'assied.,0
AIR : On vit sortir d'une grotte profonde.,8
Il marche.,7
Il passe devant Paturon et va au n° 2.,11
Il lui met le sceptre à la main.,10
La toile se tire.,11
À LuciLe.,12
Il heurte Épiménide.,1
Il lui montre un billet d'Aerope.,0
À Jarvis.,12
Il sépare le peuple.,6
Angélique et Merlin sortent avec Madame Argante.,5
"AIR : Il est, il est, il est toujours le même.",8
Air 137 : Sommes nous pas trop heureux.,8
Elle tourne le billet et l'examine.,0
Il est frappé derechef.,1
Corneille paraît indécis.,3
"Un troisième Dumas [Adolphe] traverse la chaussée. Il reconnaît dans la voiture le père et le fils, et, désirant faire route en leur compagnie, il dit au cocher d'arrêter. Mais le cocher lui répond qu'il n'y a de place que pour deux. Adolphe Dumas soupire et reste sur le pavé. Tableau.",9
Air. Attendez-moi sous l'Orme.,8
Il prend Fanchon et Margot par dessous le bras. Geneviève prend Margot.,6
À Alphanor.,12
Air 36 : Perrette étant dessus l'herbette.,8
Sur l'Air précédent.,8
Le chevalier entre dans le cabinet.,5
Déchirant la requête.,10
Marche guerrière : on porte les armes de Tancrède devant lui.,7
"Les transports de Cidalise autorisant en quelque façon les témérités de Clitandre, il lui demande les complaisances. Comme, sans être les plus fortes que l'on puisse exiger d'une femme, elles ne laissent pas que d'être singulières, elle les lui refuse. Il les demande encore ; nouveau refus : il en est piqué, et use d'autorité avec une insolence que l'on peut dire sans exemple, ou qui du moins n'est pas bien commune, et doit apprendre aux femmes à ne pas laisser mettre quelqu'un dans leur lit si légèrement.",9
RONDEAU.,8
Eucherius lit.,0
Lisette part.,5
Philidor paraît.,4
Et puis elle le rappelle.,3
Un médecin entre.,4
Une voix chante avec un Luth.,3
Monsieur Dubois se lève.,0
Il se lève ; tous deux sont séparés par la table.,0
Auguste la rejoint.,7
Elle sort par le fond.,5
"Alfonse et Alvares, tous deux derrière le théâtre où se passe l'action.",11
"L'on députe pour cet effet ses oncles vers elle pour lui faire savoir la résolution de ses sujets, quelle refuse d'entendre jusques à ce que l'ombre de son père lui ayant apparu, l'oblige de se rendre à l'instance obstinée de son peuple.",9
Elle aperçoit des papillons voltiger et se met à courir après.,0
Montrant Pierrette.,0
Il cherche en sa poche.,0
"Au milieu de la réjouissance générale la Bergère, Iris, ne peut s'empêcher de se plaindre de la passion dont elle est touchée, et de porter envie à l'insensibilité des Rochers qu'elle voit dans la Grotte de Versailles.",9
Le Théâtre représente un salon.,11
La marquise sort.,5
Regardant sur le papier.,0
"Le théâtre représente un vestibule, orné d'un grand portique.",11
Air : On compterait les diamants.,8
À soi-même.,12
À Fontignac,12
Air. Ici je fonde une Abbaye.,8
Inscrivant.,0
En regardant tout le monde.,0
Jarvis sort.,5
À Commercy.,12
Elle entre dans la cabane.,4
"Tout le Guet vient, qui cherche Polichinelle dans la nuit. Violons et Danseurs.",4
Ici l'Exempt dispose ses Gardes à l'entour du logis.,0
Tous se lèvent.,0
À Madame et Mademoiselle Corneille.,12
AIR : Lon lan [la] derirette,8
Air : Du Jockey.,8
Reprise de l'ensemble.,3
"AIR, même air.",8
"Bonhumain sort avec la Mère Bazu, le Chevalier et Tamarin.",5
Il échappe ici à Rosalie quelques larmes qu'elle essuie furtivement.,3
Une rue.,11
"Vuide-gousset détache le grison, et se passe la bride au cou.",0
Regardant la robe devant la glace.,0
Les Domestiques préparent des sièges.,11
Il ramasse son pardessus.,10
Il met ses bottes.,10
Bruit de pas à la petite porte.,9
Saint-Évremond sort.,5
À Colas.,12
Il aperçoit Madame Gercour;,0
Adèle traverse la scène.,11
À Argide.,12
"Au Marquis et au Comte, après avoir lu.",12
À part,2
Il s'approche.,7
Air. On dit que vous aimez les fleurs.,8
Air Ô reguingué ! Ô lonlanla !,8
À Iarbe.,12
AIR : de la Soirée orageuse.,8
Air : De Saint Cloud.,8
"Elle se lève avec effort soutenue sur sa mère et sur deux religieuses. Monval reste appuyé sur le Fauteuil, la tète dans ses mains.",0
Elle laisse l'épée à la main de Théodat.,10
Il tire le verrou.,10
Air: Nous passons doucement la vie.,8
Elle lui donne sa bourse.,10
"Une tête de vieillard couronnée, à barbe ruisselante, est apparue dans l'encadrement, à la lueur d'un éclair.",4
Madame La Thorillière jette les yeux sur Baron et sur La Thorillière.,0
La musique cesse.,3
"Les violons jouent un air pour animer les deux Bergers au combat, tandis que Flore comme juge va se placer au pied d'un bel arbre, avec deux Zéphirs, et que le reste comme spectateurs va occuper les deux côtés de la scène.",8
"Arlequin vient se mettre entre eux deux, sans rien dire.",11
Elle tire son poignard.,1
À Hortense.,12
Il rentre.,5
Il sort avec son guide.,5
La Marguerite entre.,4
Il tire une Lettre.,10
Aménaïde s'avance.,7
"Combat, évolutions de troupes, Jésus est enfin entraîné au supplice.",1
Il tire deux bagues de son doigt.,10
Galaor en même temps.,3
Apercevant Ariste.,0
Relevant la voix.,3
Ici les Juges vont aux opinions.,8
Rentre Giomo.,4
Chantonnant.,3
Il le frappe.,1
Il tâtonne.,3
Air : Vous fixez un aimable amant.,8
Les enfants se retirent après avoir salué la compagnie qui les salue aussi.,7
À Glycère.,12
AIR. À l'ombre de ce verd boccage.,8
Les violons préludent.,8
Il lui rend celui qu'il tient.,10
À Ricardo.,12
"AIR. De la Barone, etc.",8
Elle se met à la fenêtre et fait un signe d'adieu à son mari.,11
Air : Vaudeville de Cruello.,8
Montrant Chalinus.,0
"Le théâtre représente un petit salon ouvert sur le jardin. À droite, deux portes conduisant, l'une au cabinet de M. de Courcelles, l'autre au cabinet de toilette de Madame. Une petite table carrée à côté de cette dernière porte. À gauche, une cheminée garnie d'une pendule et de deux vases ; une petite table à ouvrage à côté de la cheminée. Dans le fond, près de la porte, une table qui sert à faire le partage des fleurs, et sur laquelle on place le déjeuner.",11
Du Duo des deux Avares.,8
"Le Parvis disparaît, et l'on voit l'intérieur du temple.",11
Air de la Poule.,8
On entend une Musique.,8
Fédéric lit le billet.,0
"Pierrot se retire, et tous les Ogres le suivent.",5
Elle fait quelles pas pour fuir.,7
Air : C'est ce qui vous enrhume.,8
"Luville voyant Delval foncer sur lui, rompt précipitamment, dans la crainte de le blesser, Delval saute au désarmement, et lui ôte son épée.",1
Il frappe encore.,1
** Marguerite suit tous les mouvements de Munius pour l'empêcher d'ôter la montre de la poche de l'habit.,0
"Il sort des monstres du sein de la terre, il tombe une pluie de feu.",5
Entre le marquis.,4
AIR : Des Rats.,8
À la Bonne.,12
"Air : Jeunes amants, cueillez des fleurs.",8
Se mettant entre eux.,11
On entend appeler derrière le théâtre.,0
Elle lui tend les bras.,6
Il lui jette le sac.,10
Lafleur se retire.,5
Levant les mains au Ciel.,0
"AIR. Qu'on en dise ce qu'on voudra, tout ci, tout ça.",8
Air : Mais demandez-moi pourquoi je reviens.,8
À Clotalde.,12
AIR : Des portraits à la mode.,8
"À Pulchérie, lui donnant un billet.",12
Air : Vaudeville de l'lsle des Femmes.,8
AIR : Ô Reguingué.,8
Il se relève tout-à-coup.,0
bis. [les deux vers],8
Priscus sort.,5
Il examine le pli.,0
Elle continue de parler à Marianne.,12
Il voit Molière.,0
À Osmont.,12
Air 4 : Comme un coucou que l'amour presse.,8
Air : Un inconnu.,8
Il se lève et se promène en chantant.,0
"Adoncq il monstre une anguille au lieu d'une couleuvre, et dit",0
César s’enveloppe de sa robe suivant l'histoire.,10
"Après quelques temps détachés, quelques développements exécutés avec grâce et précision, par la maîtresse, imités avec série, mais d'une manière chancelante par l'écolier, on passe aux enchaînements, et de suite au genre de danse le plus agréable.",9
Tenant la carte dans les dents et secouant la tête.,10
"Le théâtre représente un bocage, à travers lequel on voit les débris des rochers.",11
Andromède sort.,5
Au curé.,12
Il se jette sur le peloton.,10
Tout bas ce qui suit.,3
Il examine l'habit.,0
Elle sort avec Flaminia et Pantalon.,5
"À Saragosse. Une terrasse du palais d'Aragon. Au fond la rampe d'un escalier qui s'enfonce dans le jardin. A droite et à gauche deux portes donnant sur cette terrasse que ferme au fond du théâtre une balustrade surmontée de deux rangs d'arcades moresques, au-dessus et au travers desquelles on voit les jardins du palais, les jets d'eau dans l'ombre, les bosquets avec des lumières qui s'y promènent, et au fond les faîtes gothiques et arabes du palais illuminé. Il est nuit. On entend des fanfares éloignées. Des masques en domino, épars, isolés ou groupés, traversent çà et là la terrasse. Sur le devant du théâtre un groupe de jeunes seigneurs, leurs masques à la main, riant et causant à grand bruit.",11
Il veut tirer son poignard.,1
Il porte la main à sa chaîne d'or.,10
"On apporte un drapeau tricolore et des rouleaux de papiers républicains représentant des bonnets, des piques, des cocardes, faisceaux ou table des droits de l'homme, etc.",11
Elle lui montre la statue de César.,0
"Don Ruy Gomez renvoie ses gens d'un signe. Il examine don Carlos, que doña Sol regarde avec crainte et surprise, et sur lequel Hernani, demeuré dans un coin, fixe des yeux étincelants.",9
Le Salon.,11
Rose survient un moment après.,4
À Tyndare et Philocrate.,12
L'auteur s'en va.,5
Elle s'approche de la Comtesse de Saint-Pol.,7
Il va lui-même à un de ses gens.,7
"Le théâtre représente un endroit sauvage, où dans l'enfoncement d'un bois on découvre le rivage de la mer, et les voiles de plusieurs vaisseaux.",11
BRANLE.,8
"À Colette, en s'en allant.",12
"Est une Consultation de deux Avocats, Musiciens, dont l'un parle fort lentement, et l'autre fort vite, accompagnés de deux Procureurs Danseurs, et de deux Sergents.",4
À Belamire.,12
Il parle en lui-même.,2
Se levant et lui remettant les papiers.,0
"Les cyclopes, les aquilons et les salamandres se joignent et font une entrée comme on n'en a point vu.",4
À Josephine.,12
Il se rassied dans son fauteuil.,0
Arlequin s'en va.,7
Il accorde son tambour et sa flûte.,8
On entend de nouveau plus fortement les trompettes.,9
Air. Du haut en bas.,8
Sifroy rougit et pâlit de fureur à ces paroles.,3
Embrassant Berthe au front.,6
"Il se jette au cou de son père qui se laisse embrasser avec un peu de mauvaise grâce, mais lui rend son baiser. Molière se dirige ensuite vers Cressé et La Couture qui l'attendent au fond du théâtre.",9
Le théâtre représente un appartement décoré de nattes de différentes couleurs dans le goût sauvage.,11
Elle le quitte et retire sa main hors de l'eau.,6
Elle rentre dans la maison.,5
"Sautant a pieds joints, de long en large.",0
Dumont paraît.,4
Il lui donne la baguette.,10
"Air : Non, non, Doris ne pense pas.",8
Lui tirant le bras.,6
Air noté. N° 2.,8
Frédéric sort.,5
À Ménage qui paraît.,12
La Gloire répète ce dernier vers avec la Sagesse.,3
4.,8
La scène est chez le Président des Bouquins.,11
À Laforêt.,12
Le théâtre représente le rivage de la mer.,11
Elle prend quelques fleurs et commence à se coiffer.,10
Il lui donne les billets.,10
"Air 7 : Tu croyais, en aimant Colette.",8
Au palais Strozzi,11
Au Tailleur.,12
CHANSON DU PREMIER SATYRE.,8
Montrant Valcour.,0
Elle ferme la porte.,10
À Oreste.,12
Le Théâtre représente un salon à manger. L'action se passe sur les sept heures du soir.,11
"Un domestique entre, apportant la proclamation.",4
À Laforêt qui sert à table.,12
AIR : De quoi vous plaignez-vous,8
[À Ostorius].,12
"Là-dessus un des sergents se leva, et parla ainsi à Pilate :",0
Il crie à tue-tête.,3
Il chante sur un Vaudeville.,3
À Proculus.,12
Il s'endort peu-à-peu.,0
Elles s'asseoient.,0
"Le Théâtre représente un Temple environné d'un Bocage. Les Nymphes de ce Bois on fait élever ce Temple, et elles vont célébrer une Fête pour le dédier solennellement à la Paix. Elles ont fait annoncer cette Fête, et ont invité plusieurs peuples de s'y trouver. Les Bergers et les Bergères des lieux d'alentour commencent à s'assembler avec les Nymphes devant le Temple de la Paix.",11
À Amurat.,12
"Les Plaisirs, les Amants fortunés, et les Amantes heureuses se retirent.",5
Il lui donne sa montre.,10
AIR du Baiser au porteur.,8
Il lui présente Lélio.,0
Même air que le Couplet précédent.,8
AIR. Parole de l'Opéra.,8
"Cet endroit de la prison se remplit de prisonniers délivrés et de soldats libérateurs. On a enfoncé toutes les portes. Ils s'embrassent. On entend à différents intervalles les cris de vive Henri, vive Henri ! Mêlés du bruit des tambours et des trompettes. Prisonniers Et Soldats, s'embrassant dans la prison avec âme.",9
"Angélique prend la grappe, la porte, à sa bouche, en regardant Léandre, le reconnaît, jette un cri, et tombe presque évanouie dans le bras de sa tante.",10
"Le Théâtre représente la chambre de l'Abbé Dursaint. On voit dans le fond une porte vitrée ; sur le devant du Théâtre est une table à tiroir, sur laquelle sont quelques livres, quelques papiers et une écritoire. L'action se passe sur les deux heures après-midi.",11
Elle parle à sa fille.,12
"François va a la cheminée, jette son paquet à terre, enfonce son chapeau sur ses yeux, et s'assied dans l'âtre, la tête dans ses mains.",11
"Le théâtre représente les jardins de Galatée, et, dans l'éloignement, le palais d'Isoure.",11
À Landry.,12
AIR. Le Démon malicieux et fin.,8
Entre un page.,4
Il montre sa plaie toute fraîche.,0
"Entrée d'une petite Pantalonne, et de deux petits apothicaires.",8
Montrant sa veste.,0
À part impatiemment.,2
À Madame Dru.,12
À Montespan.,12
À Fanchette.,12
Montrant l'Urne sacrée.,0
"Puis s'avançant à Oronte, sans témoigner que les mots d'Olympe eussent porté dans son esprit.",7
À l'un de ses gens.,12
Le Roi lit la lettre.,0
"Je prie le lecteur excuser si ces rimes ne sont pas si bine limées que les hommes délicats pourraient désirer. Elles ont été faites à la hâte. Mais néanmoins je les ai voulu insérer ici, tant pour ce qu'elle servent à notre Histoire, que pour montrer que nous vivions joyeusement. Le surplus de cette action se peut voir à la fin du chap. 16. liv. 4 de mon Histoire de la Nouvelle France.",9
Avec un cri.,3
Au Tabellion.,12
À la marquise.,12
Faisant tâter à sa jambe.,6
Sort Francine.,5
Il s'évanouit.,0
Il s'en va avec le panier sur la tête.,5
Prenant la plume.,10
"Le volcan commence son éruption : il se jette sur le théâtre des pierres, des charbons brûlants... etc. L'explosion se fait : le feu assiège les rois de toutes parts ; ils tombent, consumés dans les entrailles de la terre entr'ouverte.",11
Air : Boire à son tour.,8
Il lui donne un porte-feuille.,10
On tire le rideau.,11
La scène change et représente une prairie où de loin paissent des moutons.,11
Crêpon répète la strophe avec lenteur. Lulli adapte l'air connu en le suivant vers par vers et en s'accompagnant de son violon.,3
AIR : ces filles sont si sottes,8
"Air : tampons, tampons.",8
Air. Quand on a prononcé ce malheureux oui.,8
À Almeraddin.,12
Le théâtre se ferme avez la toile de devant.,10
Il lui donne sa cassolette.,10
Indiquant la porte à gauche.,0
"Le théâtre représente une salle basse de la maison de Monsieur Varseuil. On y voit une pendule, une montre d'or avec sa chaîne accrochée à la tapisserie, une table à quadrille sur laquelle est un petit métier de tapisserie, un sofa, une commode, etc. etc.",11
Ils sortent précipitamment.,5
On joue l'Ouverture.,8
"Il lui donne un coup dans le dos, et un autre dans l'estomac.",1
Il l'aperçoit.,0
Montrant une perruque chauve qu'il prend à gauche.,0
Il paraît dans le fond du théâtre des girandoles allumées.,11
"En cet endroit le bruit d'un mousquet, d'un tambour et d'une trompette se fait entendre.",9
Il ouvre la lettre et lit.,0
Air : par Mr de la Ruette. n°6,8
Ils mettent des branches.,10
À Zulime.,12
Le Roi et madame Royale baisent les mains de leur mère.,6
Il reprend ce dernier vers.,8
Les dix statues de bronze qui servent de supports au berceau commencent à remuer.,0
Tous les nuages se retirent.,11
Neuvième et dernier Couplet.,8
AIR. Je suis gaillard.,8
Air 189 : Plus inconstant que l'Onde et le Nuage.,8
Air : Mes bons amis.,8
Se précipitant le front contre terre.,0
Lui tendant la main avec grâce.,6
SARABANDE.,8
Air 173 : Iris au bord de Seine.,8
Il prend son épée et la lève.,1
Il lui montre Croquignolet.,0
À Lourdis.,12
Il la retient.,6
"Air : Non, je ne crois pas.",8
Fouillant en sa poche.,0
Il veut se frapper.,1
S'adressant à un clou qui résiste.,12
Elle le serre tendrement dans ses bras.,7
AIR. Depuis longtemps charmante brune.,8
À Ursule.,12
Léandre entre.,4
Elle continue de lire.,0
À Madame Germain.,12
"Allant tomber sur une chaise, à droite de la table.",0
Lucidor lui ôte le papier.,10
À Rosette.,12
À Etienne.,12
Air : Vaudeville de l'Officier de fortune.,8
"Il doit avoir pendant cette scène, la voix souvent interrompue par les efforts qu'il fait pour percer le moyeu.",9
"AIR : Ton humeur est, Catherine.",8
"Les masques entrent, qui occupent toute la place.",4
Montrant les loges.,0
Air : Êtes-vous de Chantilly ?,8
Il la prend.,10
AIR : Ah ! Combien l'Amour a de charmes ?,8
La Fleur sort.,5
Avec force.,3
Air : Pour la Baronne.,8
"Ils parlent tous deux en même temps, s'interrompent et confondent.",12
Arlequin s'en va.,5
AIR : Du Vaudeville d'Epicure.,8
AIR 62 : Les Rats.,8
Un Saut.,0
Il entre dans le logis.,5
On entend chanter Cécile dans le jardin.,3
Il commence à prendre quelques licences.,6
Air de Lisbeth.,8
Il s'est levé.,0
Regardant à la porte du fond.,0
"Il enlève le réchaud, le pose à droite, puis il ouvre. - Le valet entre, portant une tête à perruque coiffée et sur un pied.*",10
Air : Où s'en vont ces gais bergers.,8
Il sort avec le marquis et sa fille ; Lisette rentre en même temps.,5
